Date,AQI,NO,NO2,NOX,PM10,PM2.5,RH,Temp ,WS
2017-07-06,0.0,3.4583333333333335,18.325,21.770833333333332,9.129166666666668,0.0,90.17500000000001,12.125,1.2125
2017-07-07,0.0,2.654166666666667,9.3375,11.995833333333332,6.658333333333332,0.0,86.675,12.291666666666666,1.6000000000000003
2017-07-08,0.0,10.870833333333335,10.308333333333334,21.175,23.120833333333334,0.0,86.25416666666668,10.583333333333334,1.1916666666666667
2017-07-09,0.0,-0.05416666666666662,4.675,4.629166666666666,8.8875,0.0,83.9,11.666666666666666,1.6583333333333332
2017-07-10,0.0,0.3708333333333333,4.591666666666667,4.954166666666667,13.020833333333334,0.0,72.52499999999999,12.5,2.279166666666667
2017-07-11,0.0,6.495833333333334,10.383333333333333,16.879166666666666,14.116666666666665,0.0,82.00833333333334,9.833333333333334,1.2958333333333334
2017-07-12,0.0,3.670833333333333,7.416666666666667,11.112500000000002,18.020833333333332,0.0,79.09166666666665,8.333333333333334,1.9708333333333332
2017-07-13,0.0,-0.10416666666666663,1.4708333333333332,1.3666666666666665,7.3374999999999995,0.0,73.07083333333334,7.541666666666667,3.7875
2017-07-14,0.0,-0.24583333333333326,2.025,1.7874999999999994,11.033333333333333,0.0,68.60000000000001,10.083333333333334,4.033333333333333
2017-07-15,0.0,6.716666666666666,5.995833333333334,12.708333333333334,23.308333333333334,0.0,72.51666666666668,10.291666666666666,1.9416666666666667
2017-07-16,0.0,8.216666666666667,8.945833333333331,17.175,25.520833333333332,0.0,78.09166666666665,8.791666666666666,1.116666666666667
2017-07-17,0.0,17.116666666666667,12.0625,29.162499999999998,21.345833333333335,0.0,79.55,9.708333333333334,1.1583333333333334
2017-07-18,0.0,17.7625,18.15416666666667,35.912499999999994,21.766666666666666,0.0,84.70833333333334,11.5,0.8666666666666668
2017-07-19,0.0,20.804166666666664,13.158333333333333,33.983333333333334,18.766666666666666,0.0,87.29166666666667,10.375,1.2916666666666667
2017-07-20,0.0,3.1041666666666665,7.995833333333334,11.108333333333333,12.441666666666668,0.0,89.16250000000002,12.291666666666666,2.6
2017-07-21,0.0,-0.012499999999999947,4.825,4.795833333333333,14.687500000000002,0.0,79.30416666666667,12.416666666666666,4.883333333333333
2017-07-22,0.0,-0.09166666666666663,1.970833333333333,1.8791666666666664,18.866666666666664,0.0,81.14999999999999,12.708333333333334,3.504166666666666
2017-07-23,0.0,0.5958333333333333,4.145833333333333,4.75,14.000000000000002,0.0,80.11666666666667,12.041666666666666,1.4333333333333333
2017-07-24,0.0,4.608333333333333,9.658333333333335,14.262500000000001,15.258333333333333,0.0,75.72916666666667,11.291666666666666,1.5875000000000001
2017-07-25,0.0,2.6791666666666667,7.541666666666667,10.220833333333331,11.520833333333334,0.0,78.26666666666667,11.416666666666666,1.675
2017-07-26,0.0,4.6000000000000005,8.3625,12.966666666666667,20.73333333333333,0.0,72.56249999999999,11.458333333333334,1.7125000000000001
2017-07-27,0.0,15.445833333333331,14.825000000000001,30.266666666666666,18.6625,0.0,86.59583333333335,9.541666666666666,1.5041666666666667
2017-07-28,0.0,0.8874999999999998,6.158333333333335,7.045833333333333,8.270833333333334,0.0,82.225,10.916666666666666,1.6375
2017-07-29,0.0,1.7083333333333333,5.466666666666666,7.195833333333333,16.083333333333332,0.0,64.72083333333335,7.708333333333333,2.1541666666666663
2017-07-30,0.0,4.841666666666667,9.1,13.929166666666665,21.804166666666664,0.0,79.27500000000002,5.25,1.2166666666666668
2017-07-31,0.0,18.820833333333333,9.958333333333332,28.770833333333332,26.250000000000004,0.0,79.27499999999999,6.375,1.2166666666666666
2017-08-01,0.0,12.174999999999999,14.466666666666667,26.633333333333336,30.945833333333336,0.0,79.51666666666667,10.208333333333334,1.5041666666666664
2017-08-02,0.0,8.054166666666667,12.708333333333336,20.75,12.045833333333333,0.0,84.43333333333332,12.041666666666666,1.4000000000000001
2017-08-03,0.0,0.5,8.216666666666667,8.7125,7.079166666666667,0.0,75.70833333333333,11.708333333333334,2.6291666666666664
2017-08-04,0.0,12.804166666666667,13.945833333333333,26.75,16.03333333333333,0.0,72.81666666666668,8.416666666666666,1.4624999999999997
2017-08-05,0.0,6.55,12.375,18.929166666666667,15.975,0.0,79.17083333333332,8.416666666666666,1.1875000000000002
2017-08-06,0.0,0.6125,6.004166666666666,6.608333333333334,12.616666666666667,0.0,78.24166666666666,12.333333333333334,2.4
2017-08-07,0.0,3.375,7.2124999999999995,10.583333333333334,8.479166666666666,0.0,82.05416666666666,14.625,1.7125000000000004
2017-08-08,0.0,2.5416666666666665,7.654166666666668,10.170833333333333,8.220833333333333,0.0,86.09583333333332,14.875,2.3583333333333334
2017-08-09,0.0,0.45416666666666666,6.645833333333335,7.108333333333332,8.65,0.0,88.97500000000001,14.375,2.5625
2017-08-10,0.0,0.7791666666666667,9.837499999999999,10.620833333333335,11.80833333333333,0.0,82.13333333333334,12.25,2.4375
2017-08-11,0.0,3.1666666666666665,4.795833333333333,7.974999999999999,10.862499999999999,0.0,78.37500000000001,11.916666666666666,2.391666666666666
2017-08-12,0.0,-0.26666666666666666,1.3083333333333333,1.0375,22.72916666666667,0.0,77.50416666666666,15.166666666666666,3.891666666666667
2017-08-13,0.0,1.1833333333333333,5.208333333333333,6.391666666666667,17.037499999999998,0.0,81.81666666666668,13.0,2.0625
2017-08-14,0.0,7.254166666666667,7.325,14.583333333333334,11.35,0.0,82.82083333333333,10.791666666666666,2.475
2017-08-15,0.0,2.8625000000000003,7.945833333333333,10.795833333333334,14.533333333333333,0.0,78.2625,10.333333333333334,2.1291666666666664
2017-08-16,0.0,2.733333333333333,8.566666666666666,11.312500000000002,16.816666666666666,0.0,82.00833333333333,10.833333333333334,2.4291666666666663
2017-08-17,0.0,3.6916666666666664,12.854166666666666,16.541666666666668,13.741666666666667,0.0,82.42916666666666,12.625,2.1874999999999996
2017-08-18,0.0,2.4124999999999996,9.733333333333333,12.149999999999999,14.224999999999996,0.0,86.60833333333333,12.333333333333334,1.375
2017-08-19,0.0,0.6375000000000001,9.541666666666668,10.179166666666665,8.258333333333335,0.0,86.09166666666665,11.833333333333334,2.3458333333333337
2017-08-20,0.0,-0.31250000000000006,3.108333333333334,2.7999999999999994,11.15,0.0,78.03750000000001,12.208333333333334,3.15
2017-08-21,0.0,0.31250000000000006,4.375,4.691666666666666,12.591666666666669,0.0,75.07916666666667,11.833333333333334,1.8333333333333333
2017-08-22,0.0,6.620833333333334,7.079166666666667,13.699999999999998,13.633333333333333,0.0,76.47500000000001,9.541666666666666,1.5041666666666667
2017-08-23,0.0,16.908333333333335,12.262500000000001,29.183333333333334,19.383333333333333,0.0,77.37083333333334,8.958333333333334,0.9750000000000001
2017-08-24,0.0,13.716666666666667,12.033333333333333,25.754166666666663,13.8125,0.0,77.41666666666666,10.041666666666666,1.3916666666666668
2017-08-25,0.0,9.583333333333334,11.433333333333332,21.016666666666662,8.829166666666667,0.0,75.66666666666667,10.708333333333334,1.7125000000000001
2017-08-26,0.0,2.5791666666666666,6.633333333333333,9.204166666666667,9.808333333333332,0.0,79.80416666666666,11.875,1.7708333333333333
2017-08-27,0.0,-0.14166666666666664,3.795833333333334,3.6458333333333326,15.462499999999999,0.0,78.52500000000002,14.166666666666666,2.8250000000000006
2017-08-28,0.0,3.3791666666666664,10.4875,13.870833333333335,16.845833333333335,0.0,84.69583333333334,14.5,2.2416666666666667
2017-08-29,0.0,6.2625,6.574999999999999,12.825,11.31875,0.0,78.24374999999999,13.25,1.5937499999999998
2017-08-30,0.0,2.7950000000000004,14.865,17.655,9.16,0.0,85.775,12.65,1.245
2017-08-31,0.0,3.204166666666667,9.225,12.429166666666667,11.441666666666665,0.0,79.61666666666666,13.625,1.4166666666666667
2017-09-01,0.0,5.870833333333334,9.170833333333334,15.045833333333333,8.441666666666668,0.0,83.49583333333335,12.375,1.1125
2017-09-02,0.0,0.23750000000000004,5.141666666666667,5.391666666666667,3.6458333333333335,0.0,83.90416666666667,12.375,2.3666666666666667
2017-09-03,0.0,-0.16249999999999995,1.3708333333333333,1.195833333333333,5.425000000000001,0.0,71.40833333333333,12.416666666666666,3.141666666666666
