Date,MaxTemp,MinTemp,RelHum,WindSpeed,Pressure
2019-03-25,24.9,20.3,59.78680555555556,0.45902777777777765,1026.0
2019-03-26,24.7,19.5,61.41805555555553,0.4506944444444447,1026.0
2019-03-27,24.4,19.1,63.16319444444446,0.38125000000000014,1021.0
2019-03-28,22.5,18.3,73.38958333333329,0.41388888888888886,1022.0
2019-03-29,24.0,18.8,64.90209790209786,0.7517482517482519,1024.0
2019-03-30,23.1,19.6,64.81944444444441,0.7756944444444449,1024.0
2019-03-31,24.0,19.1,71.0236111111111,0.49583333333333335,1022.0
2019-04-01,21.9,19.2,81.45486111111114,0.4722222222222223,1016.0
2019-04-02,22.3,16.9,58.71041666666664,0.49375000000000036,1019.0
2019-04-03,18.7,15.6,62.34166666666667,0.40486111111111084,1022.0
2019-04-04,21.5,15.6,57.968749999999986,0.32361111111111074,1021.6
2019-04-05,21.5,15.6,53.24861111111113,0.4395833333333334,1019.0
2019-04-06,17.7,14.3,74.95833333333331,0.28888888888888914,1018.0
