Date,AQI,PM10,PM2.5,RH,TEMP,WS
2018-05-29,36,58.8,0.0,87.32,13,2.2
2018-05-30,58,50.5,0.0,90.9,13,2.7
2018-05-31,64,63.3,0.0,91.12,15,2.4
2018-06-01,73,82.9,0.0,91.17,16,1.0
2018-06-02,47,17.9,0.0,81.33,16,1.6
2018-06-03,23,27.4,0.0,90.4,16,2.2
2018-06-04,23,28.0,0.0,90.07,12,0.1
2018-06-05,0,63.2,0.0,84.77,16,5.1
2018-06-06,55,42.1,0.0,87.68,14,3.1
2018-06-07,38,16.4,0.0,88.6,12,3.7
2018-06-08,32,58.3,0.0,86.67,16,2.2
2018-06-09,60,73.9,0.0,91.07,16,1.1
2018-06-10,48,39.3,0.0,90.18,15,1.6
2018-06-11,34,18.9,0.0,87.95,13,4.4
2018-06-12,24,19.4,0.0,88.23,15,4.9
2018-06-13,24,23.1,0.0,89.25,16,1.9
2018-06-14,31,39.1,0.0,90.87,17,2.7
2018-06-15,44,50.3,0.0,91.08,18,1.6
2018-06-16,31,21.1,0.0,91.45,19,1.9
2018-06-17,37,36.0,0.0,89.55,17,2.1
2018-06-18,40,27.5,0.0,90.77,18,2.7
2018-06-19,32,37.3,0.0,89.72,17,1.3
2018-06-20,35,35.4,0.0,89.83,13,2.5
2018-06-21,24,25.8,0.0,78.38,13,4.0
2018-06-22,33,46.6,0.0,90.38,14,2.4
2018-06-23,47,39.2,0.0,88.55,15,1.9
2018-06-24,35,17.3,0.0,91.35,16,2.0
2018-06-25,17,14.2,0.0,88.87,13,2.9
2018-06-26,23,20.5,0.0,85.08,12,3.1
2018-06-27,52,79.9,0.0,91.08,14,2.3
2018-06-28,86,91.4,0.0,91.38,13,1.4
2018-06-29,58,76.9,0.0,91.15,13,2.3
2018-06-30,74,81.4,0.0,91.48,14,1.2
2018-07-01,65,61.2,0.0,90.07,14,1.8
2018-07-02,32,24.6,0.0,91.22,16,3.0
2018-07-03,35,39.2,0.0,91.18,14,3.0
2018-07-04,46,37.1,0.0,91.13,14,3.4
2018-07-05,41,32.0,0.0,84.6,14,2.1
2018-07-06,36,60.8,0.0,89.57,15,0.8
2018-07-07,55,64.9,0.0,90.35,16,2.2
2018-07-08,32,23.5,0.0,88.97,16,2.3
2018-07-09,26,27.2,0.0,86.18,16,3.6
2018-07-10,32,26.1,0.0,84.47,14,3.3
2018-07-11,34,25.5,0.0,90.78,15,2.7
2018-07-12,38,64.2,0.0,90.93,15,2.0
2018-07-13,69,61.3,0.0,91.15,14,1.2
2018-07-14,48,21.9,0.0,88.55,16,1.7
2018-07-15,28,38.5,0.0,90.33,15,2.9
2018-07-16,31,36.3,0.0,91.78,17,2.1
2018-07-17,38,30.7,0.0,91.5,16,2.4
2018-07-18,52,75.9,0.0,91.05,15,0.8
2018-07-19,58,54.1,0.0,91.77,17,1.8
2018-07-20,32,42.1,0.0,91.63,15,2.0
2018-07-21,39,32.2,0.0,91.08,16,1.5
2018-07-22,27,23.3,0.0,89.28,15,1.8
2018-07-23,39,62.9,0.0,91.28,14,1.8
2018-07-24,60,50.9,0.0,91.27,14,2.0
2018-07-25,56,50.0,0.0,91.08,15,2.4
2018-07-26,43,28.8,0.0,85.6,17,3.0
2018-07-27,44,29.8,0.0,90.73,15,2.2
2018-07-28,29,27.7,0.0,89.18,16,2.8
2018-07-29,29,18.9,0.0,91.1,17,2.9
2018-07-30,31,34.3,0.0,84.12,15,2.1
2018-07-31,35,29.6,0.0,90.07,15,1.0
2018-08-01,23,30.1,0.0,90.73,16,1.2
2018-08-02,26,20.3,0.0,91.33,16,1.2
2018-08-03,28,53.3,0.0,89.15,15,1.4
2018-08-04,53,49.5,0.0,91.43,15,2.3
2018-08-05,40,11.1,0.0,88.25,14,2.6
2018-08-06,15,18.3,0.0,91.13,16,1.0
2018-08-07,22,24.5,0.0,91.58,17,1.2
2018-08-08,20,14.5,0.0,90.43,15,1.6
2018-08-09,29,22.6,0.0,90.07,16,3.3
2018-08-10,36,33.3,0.0,91.07,16,2.8
2018-08-11,38,49.7,0.0,91.13,17,1.6
2018-08-12,43,28.5,0.0,91.02,16,1.2
2018-08-13,29,16.8,0.0,90.62,15,1.4
2018-08-14,28,27.3,0.0,88.75,15,3.8
2018-08-15,39,32.0,0.0,78.77,16,4.7
2018-08-16,43,29.1,0.0,82.25,17,2.7
2018-08-17,33,25.6,0.0,89.25,15,2.8
2018-08-18,32,38.5,0.0,88.6,15,3.5
2018-08-19,41,36.0,0.0,91.67,15,1.4
2018-08-20,32,20.5,0.0,82.35,17,2.2
2018-08-21,20,16.2,0.0,88.08,14,2.7
2018-08-22,27,21.2,0.0,88.47,15,2.5
2018-08-23,26,23.2,0.0,88.12,14,3.2
2018-08-24,25,26.7,0.0,90.3,14,3.5
2018-08-25,30,21.9,0.0,81.0,15,4.2
2018-08-26,34,29.7,0.0,86.43,15,3.5
2018-08-27,46,31.9,0.0,89.18,16,1.4
2018-08-28,40,21.5,0.0,90.07,16,1.4
2018-08-29,22,20.9,0.0,90.23,18,2.2
2018-08-30,24,18.7,0.0,90.5,15,3.1
2018-08-31,25,25.0,0.0,90.8,17,1.2
2018-09-01,27,19.4,0.0,91.22,17,1.7
2018-09-02,34,27.8,0.0,88.27,16,3.7
2018-09-03,37,27.6,0.0,88.12,13,1.7
2018-09-04,26,19.1,0.0,90.67,13,2.5
2018-09-05,21,20.6,0.0,76.6,16,2.6
2018-09-06,16,17.0,0.0,86.08,13,2.7
2018-09-07,23,28.7,0.0,74.7,15,5.0
2018-09-08,25,18.8,0.0,79.83,17,3.9
2018-09-09,25,18.2,0.0,74.2,14,3.9
2018-09-10,21,11.4,0.0,83.07,15,1.4
2018-09-11,19,21.3,0.0,84.43,17,1.6
2018-09-12,28,29.5,0.0,90.07,17,3.1
2018-09-13,29,41.0,0.0,86.48,15,3.6
2018-09-14,25,18.0,0.0,83.75,16,4.2
2018-09-15,45,235.1,0.0,87.78,19,1.6
2018-09-16,44,11.9,0.0,80.42,17,1.4
2018-09-17,22,17.5,0.0,89.63,19,1.6
2018-09-18,22,14.6,0.0,87.9,18,2.0
2018-09-19,17,13.3,0.0,83.38,18,2.1
2018-09-20,20,17.9,0.0,82.9,21,3.3
2018-09-21,24,20.3,0.0,81.33,17,2.2
2018-09-22,24,19.1,0.0,90.22,17,1.7
2018-09-23,24,20.2,0.0,89.85,16,3.7
2018-09-24,21,11.9,0.0,85.82,17,3.0
2018-09-25,31,35.1,0.0,78.32,13,4.7
2018-09-26,35,26.3,0.0,72.92,15,4.3
2018-09-27,31,21.6,0.0,80.95,16,3.3
2018-09-28,26,20.2,0.0,89.77,16,3.0
2018-09-29,26,24.5,0.0,88.68,17,3.1
2018-09-30,24,25.6,0.0,88.78,17,1.5
2018-10-01,18,13.4,0.0,80.3,18,2.1
2018-10-02,24,17.3,0.0,88.3,18,2.4
2018-10-03,24,14.8,0.0,88.3,18,1.4
2018-10-04,15,11.6,0.0,89.0,18,1.1
2018-10-05,23,22.6,0.0,90.0,19,3.1
2018-10-06,23,17.7,0.0,88.3,19,1.2
2018-10-07,27,23.7,0.0,88.2,19,2.9
2018-10-08,31,23.6,0.0,83.2,18,2.4
2018-10-09,31,24.3,0.0,87.7,16,2.6
2018-10-10,23,12.3,0.0,83.0,17,2.2
2018-10-11,17,17.5,0.0,89.2,18,1.9
2018-10-12,28,34.9,0.0,86.9,17,3.9
2018-10-13,34,20.0,0.0,81.1,14,4.3
2018-10-14,28,27.6,0.0,85.0,16,3.8
2018-10-15,35,37.5,0.0,88.8,19,3.1
2018-10-16,33,23.8,0.0,87.9,16,2.7
2018-10-17,29,16.5,0.0,83.0,15,4.2
2018-10-18,27,25.7,0.0,85.6,17,4.2
2018-10-19,35,21.4,0.0,89.2,19,2.0
2018-10-20,30,18.7,0.0,88.5,20,2.3
2018-10-21,28,24.1,0.0,85.7,21,2.7
2018-10-22,21,14.8,0.0,87.1,21,2.2
2018-10-23,22,22.7,0.0,88.7,20,2.2
2018-10-24,25,25.5,0.0,88.3,19,2.5
2018-10-25,25,18.6,0.0,86.7,20,2.4
2018-10-26,33,22.7,0.0,88.2,18,2.8
2018-10-27,37,20.4,0.0,89.5,20,2.4
2018-10-28,26,10.1,0.0,89.7,19,1.8
2018-10-29,16,23.2,0.0,86.9,18,2.8
2018-10-30,28,28.0,0.0,86.3,15,2.9
2018-10-31,32,17.6,0.0,89.6,19,3.2
2018-11-01,36,31.4,0.0,83.1,16,6.1
2018-11-02,38,26.9,0.0,67.0,17,3.7
2018-11-03,38,28.2,0.0,82.6,18,3.5
2018-11-04,51,43.3,0.0,87.8,18,4.3
2018-11-05,56,39.2,0.0,79.1,18,4.0
2018-11-06,47,33.3,0.0,85.7,20,2.2
2018-11-07,46,25.1,0.0,88.8,21,1.3
2018-11-08,30,20.0,0.0,89.2,20,1.3
2018-11-09,23,18.8,0.0,88.6,21,3.1
2018-11-10,33,24.2,0.0,87.3,18,3.5
2018-11-11,37,19.9,0.0,89.3,18,2.5
2018-11-12,17,15.6,0.0,89.5,21,2.9
2018-11-13,30,23.1,0.0,86.6,21,2.6
2018-11-14,33,20.5,0.0,86.7,21,2.3
2018-11-15,27,28.5,0.0,81.8,21,1.7
2018-11-16,19,18.2,0.0,87.3,22,1.7
2018-11-17,25,20.1,0.0,85.9,21,1.4
2018-11-18,28,16.3,0.0,86.5,21,2.1
2018-11-19,22,14.9,0.0,88.1,17,4.4
2018-11-20,20,19.1,0.0,86.6,15,1.9
2018-11-21,16,11.3,0.0,89.8,17,3.2
2018-11-22,12,13.2,0.0,89.6,19,3.0
2018-11-23,20,33.7,0.0,87.9,21,1.5
2018-11-24,18,12.8,0.0,88.4,18,1.2
2018-11-25,29,32.4,0.0,89.6,21,1.4
2018-11-26,48,58.1,0.0,90.7,21,1.1
2018-11-27,44,19.3,0.0,89.4,22,1.7
2018-11-28,32,22.3,0.0,84.5,23,3.3
2018-11-29,33,17.9,0.0,88.4,23,1.7
2018-11-30,26,21.0,0.0,79.7,22,1.0
2018-12-01,38,32.1,0.0,88.1,21,1.2
2018-12-02,48,27.8,0.0,88.3,23,1.1
2018-12-03,42,18.1,0.0,88.7,21,2.6
2018-12-04,34,24.2,0.0,89.6,22,2.7
2018-12-05,39,29.2,0.0,86.3,21,3.0
2018-12-06,39,20.9,0.0,81.5,18,3.3
2018-12-07,30,26.8,0.0,88.3,19,4.2
2018-12-08,42,25.5,0.0,83.0,20,3.5
2018-12-09,46,30.5,0.0,72.8,21,3.9
2018-12-10,46,32.0,0.0,83.9,21,3.5
2018-12-11,46,28.4,0.0,87.9,23,1.9
2018-12-12,37,13.5,0.0,83.4,23,1.7
2018-12-13,20,15.3,0.0,79.2,24,1.7
2018-12-14,19,14.5,0.0,87.8,23,1.4
2018-12-15,15,14.6,0.0,88.5,23,1.0
2018-12-16,15,13.2,0.0,88.5,24,1.5
2018-12-17,13,14.0,0.0,84.9,25,2.1
2018-12-18,19,18.4,0.0,86.3,25,3.4
2018-12-19,19,18.2,0.0,85.3,24,2.8
2018-12-20,20,19.0,0.0,89.2,22,2.8
2018-12-21,19,15.9,0.0,87.3,21,2.9
2018-12-22,20,13.8,0.0,85.5,22,1.7
2018-12-23,14,12.3,0.0,89.9,21,1.0
2018-12-24,12,13.3,0.0,90.7,21,2.0
2018-12-25,16,23.9,0.0,89.9,21,2.3
2018-12-26,44,34.2,0.0,85.5,21,4.1
2018-12-27,51,25.8,0.0,73.1,21,3.6
2018-12-28,42,41.4,0.0,74.9,22,2.6
2018-12-29,33,22.5,0.0,86.7,23,1.7
2018-12-30,27,26.2,0.0,86.8,24,2.6
2018-12-31,23,20.6,0.0,83.6,23,3.0
2019-01-01,33,20.8,0.0,79.9,23,2.8
2019-01-02,26,18.7,0.0,87.2,24,3.2
2019-01-03,25,19.9,0.0,79.7,24,3.4
2019-01-04,36,25.1,0.0,75.8,23,5.3
2019-01-05,47,34.3,0.0,86.8,25,3.1
2019-01-06,44,18.1,0.0,85.3,24,3.6
2019-01-07,26,22.3,0.0,77.7,25,3.6
2019-01-08,29,20.2,0.0,80.7,24,3.4
2019-01-09,29,24.0,0.0,84.5,25,1.5
2019-01-10,28,18.9,0.0,86.9,26,1.5
2019-01-11,26,18.2,0.0,86.0,27,2.9
2019-01-12,30,21.7,0.0,78.4,26,2.3
2019-01-13,37,27.9,0.0,79.7,25,1.7
2019-01-14,33,21.9,0.0,86.1,22,3.2
2019-01-15,19,15.2,0.0,87.9,21,3.3
2019-01-16,26,27.7,0.0,83.5,23,3.9
2019-01-17,36,23.0,0.0,80.9,23,3.8
2019-01-18,35,24.5,0.0,81.2,24,3.1
2019-01-19,30,17.9,0.0,82.7,26,2.9
2019-01-20,34,30.2,0.0,85.6,23,4.2
2019-01-21,42,29.3,0.0,69.2,24,3.6
2019-01-22,42,27.6,0.0,71.2,23,4.4
2019-01-23,39,90.8,0.0,75.8,24,3.4
2019-01-24,41,33.4,0.0,85.7,22,3.6
2019-01-25,48,32.8,0.0,82.7,23,2.5
2019-01-26,43,17.7,0.0,79.0,23,3.0
2019-01-27,20,14.5,0.0,85.6,23,3.2
2019-01-28,19,15.5,0.0,88.4,25,3.8
2019-01-29,29,24.8,0.0,87.0,29,2.7
2019-01-30,35,27.1,0.0,84.1,27,2.0
2019-01-31,33,23.0,0.0,84.7,25,2.1
2019-02-01,34,26.4,0.0,83.6,25,2.0
2019-02-02,36,32.8,0.0,86.0,26,2.5
2019-02-03,34,27.5,0.0,66.7,25,1.9
2019-02-04,38,23.3,0.0,78.5,26,1.7
2019-02-05,32,21.0,0.0,87.4,27,2.5
2019-02-06,31,18.1,0.0,87.6,27,3.2
2019-02-07,25,17.2,0.0,73.4,21,2.5
2019-02-08,23,15.9,0.0,71.7,24,2.0
2019-02-09,23,17.4,0.0,75.1,25,2.1
2019-02-10,23,20.9,0.0,81.7,26,2.6
2019-02-11,30,26.9,0.0,85.5,27,3.0
2019-02-12,27,20.5,0.0,87.4,26,2.9
2019-02-13,25,17.5,0.0,85.7,26,2.9
2019-02-14,22,16.6,0.0,86.5,27,1.8
2019-02-15,26,24.2,0.0,87.5,27,4.1
2019-02-16,37,28.3,0.0,77.2,24,4.6
2019-02-17,39,29.1,0.0,83.3,25,1.2
2019-02-18,38,18.6,0.0,85.1,24,3.1
2019-02-19,23,18.0,0.0,73.9,26,1.9
2019-02-20,30,46.5,0.0,83.3,25,1.1
2019-02-21,26,21.1,0.0,80.5,26,0.8
2019-02-22,29,21.3,0.0,89.6,22,1.2
2019-02-23,20,21.4,0.0,90.6,21,3.3
2019-02-24,28,25.8,0.0,79.3,22,3.3
2019-02-25,24,15.6,0.0,66.0,22,2.5
2019-02-26,16,14.8,0.0,67.4,24,2.2
2019-02-27,22,21.3,0.0,82.1,23,3.1
2019-02-28,32,25.1,0.0,77.5,22,4.4
2019-03-01,34,19.4,0.0,68.6,22,1.9
2019-03-02,31,19.3,0.0,81.9,24,2.1
2019-03-03,25,28.9,0.0,84.5,25,2.8
2019-03-04,31,28.3,0.0,88.5,24,3.3
2019-03-05,28,30.5,0.0,80.0,22,3.8
2019-03-06,26,22.8,0.0,88.0,25,1.1
2019-03-07,22,17.4,0.0,84.2,25,1.0
2019-03-08,20,13.6,0.0,88.4,23,2.4
2019-03-09,20,19.3,0.0,90.2,20,2.4
2019-03-10,22,14.5,0.0,87.3,23,2.5
2019-03-11,25,24.1,0.0,89.3,24,1.5
2019-03-12,25,14.9,0.0,86.6,24,1.1
2019-03-13,18,15.8,0.0,87.2,24,2.1
2019-03-14,23,20.9,5.15,89.5,26,1.1
2019-03-15,24,13.4,3.95,87.3,25,1.7
2019-03-16,19,18.4,5.0,83.9,26,1.5
2019-03-17,22,22.5,8.966666667,87.2,26,0.8
2019-03-18,31,21.4,4.466666667,82.6,24,0.8
2019-03-19,25,17.2,4.566666667,85.9,21,0.9
2019-03-20,22,18.0,5.433333333,85.8,23,1.0
2019-03-21,25,19.6,6.05,89.4,25,1.4
2019-03-22,21,19.3,4.316666667,87.2,24,1.0
2019-03-23,20,17.8,11.63333333,90.2,24,2.3
2019-03-24,21,16.2,3.0,88.3,23,1.3
2019-03-25,17,14.4,3.5,80.1,24,1.2
2019-03-26,17,14.8,1.483333333,74.7,24,1.7
2019-03-27,19,16.4,3.133333333,75.1,23,2.2
2019-03-28,21,16.5,2.65,89.0,23,3.2
2019-03-29,17,13.4,2.65,89.0,24,1.9
2019-03-30,19,18.5,3.466666667,77.5,24,1.9
2019-03-31,22,20.2,4.85,83.0,24,2.0
2019-04-01,36,26.8,9.233333333,89.1,22,2.4
2019-04-02,30,22.7,6.883333333,87.2,21,3.4
2019-04-03,31,18.7,6.1,81.7,19,1.0
2019-04-04,21,19.1,5.233333333,82.0,22,2.1
2019-04-05,22,19.2,6.016666667,87.7,22,2.1
2019-04-06,23,14.4,9.083333333,89.6,16,1.8
2019-04-07,18,15.6,5.466666667,90.2,18,3.0
2019-04-08,0,14.2,5.45,89.6,19,3.6
2019-04-09,0,32.3,8.05,83.9,21,2.5
2019-04-10,0,12.8,4.8,89.8,22,1.6
2019-04-11,0,16.4,4.02,88.0,22,3.3
2019-04-12,0,20.2,5.56,86.0,19,3.1
2019-04-13,0,19.2,11.26666667,88.1,17,3.1
2019-04-14,0,24.8,9.16,87.3,20,3.2
2019-04-15,0,18.5,7.98,89.6,21,2.3
2019-04-16,0,25.9,11.04,87.7,21,1.2
2019-04-17,0,20.2,9.15,88.1,20,1.1
2019-04-18,0,17.3,22.3,87.8,21,1.6
2019-04-19,0,25.5,16.83333333,88.5,20,1.0
2019-04-20,0,30.8,14.08,87.8,21,1.2
2019-04-21,0,21.7,15.12,89.4,20,2.2
2019-04-22,0,10.3,7.416666667,89.5,19,2.1
2019-04-23,0,16.0,7.08,90.4,19,2.1
2019-04-24,0,25.4,9.36,90.9,20,3.5
2019-04-25,0,14.7,3.433333333,89.2,20,2.6
2019-04-26,0,15.5,3.76,87.9,20,3.0
2019-04-27,0,17.2,4.666666667,89.9,22,1.8
2019-04-28,0,12.9,6.466666667,89.7,19,1.8
2019-04-29,0,27.4,8.02,90.7,19,3.3
2019-04-30,0,25.5,12.44,81.8,18,2.9
2019-05-01,0,27.9,16.31666667,88.3,18,2.6
2019-05-02,0,27.8,10.63333333,89.4,18,3.2
2019-05-03,0,25.8,10.06,90.1,20,2.0
2019-05-04,0,23.2,12.33333333,90.2,20,1.7
2019-05-05,0,21.4,13.58333333,90.7,20,1.0
2019-05-06,0,20.3,10.34,89.5,19,1.2
2019-05-07,0,21.4,5.44,89.6,20,1.1
2019-05-08,0,20.7,6.45,87.6,20,1.0
2019-05-09,0,12.9,3.2,88.2,21,1.1
2019-05-10,0,21.0,10.38,89.6,21,2.2
2019-05-11,0,23.9,14.42,90.7,20,1.7
2019-05-12,0,27.7,8.683333333,89.8,21,3.4
2019-05-13,0,41.7,12.68333333,81.3,18,4.6
2019-05-14,0,26.6,11.68,87.9,17,1.4
2019-05-15,0,23.9,6.55,87.9,20,3.3
2019-05-16,0,24.5,7.383333333,86.6,18,3.3
2019-05-17,0,30.1,22.82,84.9,17,3.0
2019-05-18,0,33.3,17.21666667,87.1,17,2.1
2019-05-19,0,24.9,6.3,88.8,18,3.3
2019-05-20,0,24.9,6.916666667,84.4,17,3.4
2019-05-21,0,17.6,5.533333333,83.5,17,2.0
2019-05-22,0,20.5,13.94,87.7,17,2.1
2019-05-23,0,23.6,21.44,90.7,17,2.2
2019-05-24,0,26.2,19.14,90.2,19,0.9
2019-05-25,0,44.3,34.88,90.2,19,1.1
2019-05-26,0,37.1,36.08333333,89.0,19,1.1
2019-05-27,0,17.1,9.8,90.4,20,1.1
2019-05-28,0,23.3,7.24,89.5,20,3.2
2019-05-29,0,26.3,11.52,88.3,19,2.5
2019-05-30,0,17.1,9.9,90.7,20,2.8
2019-05-31,0,21.5,8.216666667,88.5,17,2.4
2019-06-01,0,22.7,11.76,75.2,15,2.7
2019-06-02,0,27.6,18.14,88.9,14,3.7
2019-06-03,0,58.3,83.42,89.0,14,1.5
2019-06-04,0,58.5,84.86666667,86.3,16,2.2
2019-06-05,0,29.4,18.98,89.5,16,2.2
2019-06-06,0,19.6,19.78333333,90.1,15,4.0
2019-06-07,0,24.5,13.84,88.7,13,3.3
2019-06-08,0,42.8,17.9,71.2,17,5.7
2019-06-09,0,52.6,37.94,86.6,16,2.8
2019-06-10,0,32.3,25.24,86.8,16,1.6
2019-06-11,0,27.7,31.26,90.4,16,1.5
2019-06-12,0,20.8,19.46,88.5,17,1.4
2019-06-13,0,48.7,56.66666667,90.6,16,0.9
2019-06-14,0,45.5,46.44,90.6,17,2.3
2019-06-15,0,13.6,4.75,85.9,17,2.4
2019-06-16,0,18.4,8.06,83.6,17,2.8
2019-06-17,0,19.0,7.48,85.1,15,2.6
2019-06-18,0,54.2,53.82,90.0,15,1.4
2019-06-19,0,44.4,47.61666667,90.6,15,1.2
2019-06-20,0,11.6,2.76,88.8,16,1.4
2019-06-21,0,37.9,24.73333333,90.1,17,2.7
2019-06-22,0,77.3,83.78333333,90.8,14,0.8
2019-06-23,0,68.9,56.08333333,88.1,16,2.2
2019-06-24,0,20.1,20.46666667,90.5,15,2.1
2019-06-25,0,38.9,40.54,87.4,16,1.3
2019-06-26,0,54.1,98.56666667,90.4,15,1.4
2019-06-27,0,57.2,119.5666667,90.2,16,1.0
2019-06-28,0,46.5,46.02,90.3,16,1.0
2019-06-29,0,46.2,30.83333333,88.6,16,1.0
2019-06-30,0,46.0,72.55,90.2,15,1.1
2019-07-01,0,20.7,28.28333333,87.5,17,1.2
2019-07-02,0,17.8,3.52,85.7,17,1.4
2019-07-03,0,24.9,8.36,88.2,18,1.1
2019-07-04,0,16.8,5.96,90.6,17,3.0
2019-07-05,0,21.5,18.6,86.9,12,2.6
2019-07-06,0,64.2,81.38333333,90.4,14,3.5
2019-07-07,0,85.0,110.42,90.8,14,1.6
2019-07-08,0,25.0,10.2,87.9,15,3.9
2019-07-09,0,29.8,33.23333333,90.9,14,2.4
2019-07-10,0,36.7,41.56666667,91.0,16,1.6
2019-07-11,0,31.2,16.33333333,90.5,16,1.4
2019-07-12,0,28.9,15.35,91.4,15,1.6
2019-07-13,0,19.6,7.94,91.0,18,1.9
2019-07-14,0,21.2,19.16,87.9,17,2.3
2019-07-15,0,25.4,5.48,88.9,16,1.9
2019-07-16,0,19.7,10.9,86.9,15,2.9
2019-07-17,0,27.6,8.816666667,88.4,16,3.4
2019-07-18,0,19.9,21.8,90.4,16,1.6
2019-07-19,0,22.7,13.88,90.8,15,2.5
2019-07-20,0,51.9,71.48333333,89.5,15,2.0
2019-07-21,0,77.1,76.56,91.0,15,1.5
2019-07-22,0,54.7,43.68333333,90.8,16,2.0
2019-07-23,0,38.9,39.1,90.7,16,2.1
2019-07-24,0,79.1,126.35,90.1,15,1.5
2019-07-25,0,69.6,50.8,90.8,15,0.9
2019-07-26,0,13.0,3.333333333,87.4,16,1.9
2019-07-27,0,27.8,20.76,90.0,17,1.8
2019-07-28,0,26.6,32.21666667,90.5,16,1.4
2019-07-29,0,17.4,7.62,89.7,18,1.2
2019-07-30,0,16.0,4.06,90.8,16,2.7
2019-07-31,0,24.4,7.3,88.0,13,2.2
2019-08-01,0,30.5,25.06,90.9,12,3.8
2019-08-02,0,29.3,9.36,79.2,15,3.8
2019-08-03,0,23.8,6.783333333,80.5,15,4.4
2019-08-04,0,20.1,6.62,84.3,14,3.6
2019-08-05,0,21.3,6.02,76.5,12,3.9
2019-08-06,0,21.7,11.42,84.3,14,2.9
2019-08-07,0,14.5,5.78,88.1,16,2.4
2019-08-08,0,12.2,5.06,89.4,16,1.8
2019-08-09,0,14.9,7.06,89.6,15,1.4
2019-08-10,0,29.9,11.1,87.9,18,2.6
2019-08-11,0,26.6,8.4,84.0,19,3.4
2019-08-12,0,26.0,8.58,89.1,16,3.4
2019-08-13,0,19.3,6.95,88.3,15,3.3
2019-08-14,0,45.9,8.52,84.8,15,3.7
2019-08-15,0,25.4,18.8,89.7,14,2.4
2019-08-16,0,22.8,14.18333333,88.2,14,2.7
2019-08-17,0,16.0,8.42,89.4,16,2.6
2019-08-18,0,24.5,20.18,89.6,11,1.2
2019-08-19,0,17.0,6.36,82.4,14,2.6
2019-08-20,0,16.0,6.333333333,89.0,15,1.4
2019-08-21,0,20.7,10.13333333,88.2,15,4.2
2019-08-22,0,89.8,17.42,84.9,15,3.4
2019-08-23,0,17.5,6.76,88.1,14,1.9
2019-08-24,0,22.4,10.48333333,87.0,15,5.7
2019-08-25,0,24.3,6.533333333,81.6,16,3.6
2019-08-26,0,33.8,9.866666667,81.7,16,3.8
2019-08-27,0,27.0,11.42,79.7,15,3.5
2019-08-28,0,33.4,31.9,86.8,15,3.1
2019-08-29,0,42.2,58.36666667,89.5,16,2.7
2019-08-30,0,19.0,6.78,89.7,16,1.8
2019-08-31,0,18.7,8.12,86.7,15,4.1
2019-09-01,0,26.6,17.25,88.9,16,1.0
2019-09-02,0,23.7,14.14,87.9,17,1.4
2019-09-03,0,15.4,3.416666667,88.9,16,2.6
2019-09-04,0,15.2,4.483333333,88.6,19,1.7
2019-09-05,0,20.0,5.583333333,87.3,17,4.8
2019-09-06,0,23.4,8.383333333,85.3,14,4.5
2019-09-07,0,25.1,8.52,83.7,16,3.8
2019-09-08,0,32.0,12.15,87.9,18,3.3
2019-09-09,0,26.9,7.65,90.1,18,2.9
2019-09-10,0,12.1,6.36,84.5,15,4.1
2019-09-11,0,19.4,4.28,81.7,15,4.4
2019-09-12,0,38.6,8.28,73.7,16,3.6
2019-09-13,0,28.5,6.24,87.3,17,2.4
2019-09-14,0,23.6,5.383333333,87.8,17,2.1
2019-09-15,0,24.8,18.24,88.1,17,1.9
2019-09-16,0,17.4,15.28,89.8,16,3.3
2019-09-17,0,24.9,6.24,82.5,18,3.6
2019-09-18,0,29.9,11.78,79.1,17,2.7
2019-09-19,0,33.4,8.816666667,87.6,17,1.4
2019-09-20,0,30.6,12.08,89.6,17,2.2
2019-09-21,0,22.5,11.25,88.1,17,3.5
2019-09-22,0,14.4,5.92,88.6,16,3.2
2019-09-23,0,14.8,3.2,73.4,17,2.9
2019-09-24,0,24.6,6.52,86.4,16,4.9
2019-09-25,0,24.2,6.083333333,75.4,15,3.7
2019-09-26,0,30.6,7.6,71.1,14,4.8
2019-09-27,0,29.0,8.42,82.0,17,3.6
2019-09-28,0,42.1,4.84,83.2,16,3.5
2019-09-29,0,12.2,4.48,88.4,19,2.5
2019-09-30,0,23.5,5.083333333,85.3,18,3.5
2019-10-01,0,16.1,3.716666667,84.4,16,4.0
2019-10-02,0,32.2,11.34,76.9,15,4.3
2019-10-03,0,26.6,7.633333333,86.6,14,3.2
2019-10-04,0,18.3,4.25,87.5,16,3.1
2019-10-05,0,17.8,5.816666667,84.4,17,2.9
2019-10-06,0,18.8,4.76,85.6,17,2.4
2019-10-07,0,15.7,3.54,88.9,17,1.0
2019-10-08,0,16.7,4.9,90.0,18,2.3
2019-10-09,0,14.6,9.3,89.5,20,1.2
2019-10-10,0,26.7,5.12,87.1,18,1.7
2019-10-11,0,20.4,7.183333333,89.2,18,1.6
2019-10-12,0,18.8,4.8,83.7,19,3.0
2019-10-13,0,13.7,4.86,88.1,19,2.7
2019-10-14,0,16.3,4.433333333,86.1,16,4.4
2019-10-15,0,16.8,5.26,87.6,19,4.1
2019-10-16,0,28.2,7.4,82.8,17,6.2
2019-10-17,0,26.1,5.45,84.8,17,3.7
2019-10-18,23,16.1,3.283333333,88.5,20,2.1
2019-10-19,35,70.7,8.283333333,84.9,18,2.8
2019-10-20,38,20.9,6.483333333,74.0,18,2.4
2019-10-21,30,22.9,5.083333333,81.5,18,3.8
