AQI,Date,NO,NO2,NOx,Ozone,PM10,PM2.5,SO2,UVI
33.166666666666664,2018-02-08,7.058333333333334,14.199999999999998,21.258333333333333,29.20833333333333,11.64583333333333,4.266666666666667,1.554166666666667,0.9178131944444446
18.541666666666668,2018-02-09,15.516666666666666,20.4625,35.9875,21.20833333333333,8.479166666666666,3.675,3.787500000000001,0.5848437500000001
20.95833333333333,2018-02-10,17.01666666666667,10.8375,27.8625,8.5,12.925000000000002,5.804166666666667,0.6083333333333333,0.7154798611111114
24.33333333333333,2018-02-11,20.258333333333333,10.66666666666667,30.90833333333333,8.291666666666666,10.941666666666665,4.895833333333333,0.012499999999999995,0.6107055555555557
23.20833333333333,2018-02-12,32.954166666666666,20.69583333333333,53.65416666666666,12.041666666666664,10.404166666666663,4.5125,0.13749999999999998,1.8603986111111108
25.58333333333333,2018-02-13,53.67083333333333,17.1375,70.8125,3.875,18.15,8.033333333333333,-0.19583333333333333,1.0413951388888891
40.083333333333336,2018-02-14,51.82916666666667,22.204166666666666,74.04583333333333,6.416666666666668,17.795833333333334,7.025,0.004166666666666666,2.3694687500000007
30.869565217391305,2018-02-15,61.93333333333334,33.45,95.37083333333332,29.20833333333333,13.287499999999996,5.375,1.7000000000000002,2.643597916666666
26.29166666666667,2018-02-16,46.11666666666667,35.65416666666667,81.75833333333333,45.79166666666666,14.9375,6.254166666666667,1.3249999999999995,2.7175256944444435
36.54166666666666,2018-02-17,52.29166666666668,26.89583333333333,79.175,25.20833333333333,20.120833333333334,8.045833333333333,0.5833333333333334,2.1136958333333333
40.208333333333336,2018-02-18,29.7,22.97916666666667,52.70416666666667,26.04166666666667,19.170833333333327,7.916666666666665,0.85,2.0832541666666677
41.0,2018-02-19,74.8875,31.5,106.37083333333334,22.41666666666667,21.36666666666667,8.558333333333332,0.975,2.324314583333334
45.375,2018-02-20,62.81666666666667,31.629166666666674,94.45,27.0,30.1,11.033333333333333,-0.05833333333333333,1.5721277777777782
60.33333333333334,2018-02-21,116.67083333333336,63.94583333333333,180.5875,37.79166666666666,23.53333333333333,8.0875,0.2625,2.4104375000000013
47.375,2018-02-22,109.51666666666668,62.87916666666669,172.39166666666665,41.5,20.65833333333333,6.991666666666667,1.8291666666666664,2.0748562500000007
34.666666666666664,2018-02-23,77.55,49.84166666666667,127.38749999999996,40.54166666666666,12.145833333333336,4.841666666666666,0.8958333333333334,1.9151583333333335
25.66666666666667,2018-02-24,47.8875,34.85833333333333,82.74999999999999,36.25,13.029166666666665,5.075,1.6375,2.3172097222222217
24.70833333333333,2018-02-25,40.55,30.816666666666666,71.36250000000003,38.66666666666666,11.266666666666666,4.420833333333333,2.4833333333333334,2.3784784722222216
32.583333333333336,2018-02-26,116.96666666666668,56.325,173.2791666666666,35.916666666666664,16.25,4.8,1.2333333333333332,2.3415736111111105
30.125,2018-02-27,27.22083333333333,25.04166666666667,52.26250000000001,31.33333333333333,12.3375,4.820833333333334,0.7041666666666663,2.103250694444445
29.75,2018-02-28,9.766666666666667,17.995833333333334,27.7625,43.375,18.416666666666668,6.462500000000001,-0.07916666666666665,1.157399305555556
34.666666666666664,2018-03-01,9.820833333333333,18.9,28.71250000000001,41.458333333333336,15.045833333333334,5.662499999999999,0.3125000000000001,1.4146770833333335
33.916666666666664,2018-03-02,14.424999999999995,21.73333333333333,36.145833333333336,37.75,22.57083333333333,8.558333333333334,0.4041666666666667,1.2096069444444444
51.70833333333334,2018-03-03,16.604166666666668,26.329166666666666,42.933333333333344,46.70833333333334,27.01666666666665,10.1625,0.35000000000000003,1.8678236111111108
48.29166666666666,2018-03-04,10.008333333333333,16.5125,26.52916666666667,36.333333333333336,18.608333333333327,7.395833333333335,0.3333333333333333,1.2354347222222224
32.75,2018-03-05,42.65,35.62500000000001,78.26249999999997,33.166666666666664,15.66666666666667,6.0875,3.1791666666666663,2.184975
33.791666666666664,2018-03-06,69.97916666666667,46.03333333333333,116.01666666666664,33.708333333333336,14.3,5.862500000000002,3.208333333333334,2.097409027777778
32.416666666666664,2018-03-07,85.3125,44.25833333333333,129.57083333333333,29.70833333333333,16.049999999999994,4.520833333333334,0.3833333333333333,1.4885854166666657
29.25,2018-03-08,13.145833333333336,25.287500000000005,38.42916666666667,38.04166666666666,11.691666666666668,4.520833333333331,0.9208333333333336,1.1328388888888892
22.95833333333333,2018-03-09,35.44583333333333,29.412499999999994,64.8625,35.958333333333336,11.445833333333333,4.754166666666666,3.920833333333333,1.8074263888888888
20.375,2018-03-10,15.612499999999995,24.26250000000001,39.86666666666665,47.29166666666666,9.733333333333334,3.883333333333333,3.170833333333334,1.8256111111111104
20.58333333333333,2018-03-11,5.629166666666667,12.25,17.866666666666664,47.625,10.062500000000002,3.9125,1.9166666666666667,1.1885472222222222
23.58333333333333,2018-03-12,30.991666666666664,25.858333333333334,56.85833333333332,41.375,12.204166666666667,4.716666666666667,4.841666666666666,0.16874722222222224
37.66666666666666,2018-03-13,97.60000000000002,59.47916666666668,157.0875,55.79166666666666,18.40833333333333,6.8583333333333325,0.6458333333333335,1.6314472222222225
37.41666666666666,2018-03-14,63.97499999999999,39.43749999999999,103.41666666666669,47.75,18.375,6.9375,0.5458333333333333,1.7353937499999998
44.41666666666666,2018-03-15,130.93333333333334,60.52083333333334,191.4625,35.5,22.929166666666664,7.445833333333333,1.7416666666666665,1.3048152777777775
49.79166666666666,2018-03-16,116.85833333333332,59.77916666666666,176.64166666666668,32.625,23.329166666666666,7.041666666666668,1.1041666666666663,1.3888770833333337
36.0,2018-03-17,9.91666666666667,16.158333333333335,26.08333333333333,41.29166666666666,13.47916666666667,5.375,2.0708333333333333,0.8044527777777781
26.375,2018-03-18,2.6250000000000004,6.691666666666667,9.316666666666665,53.45833333333334,13.554166666666662,5.2375,1.3458333333333332,1.4945368055555552
27.875,2018-03-19,11.704166666666667,18.095833333333328,29.804166666666664,46.33333333333334,15.141666666666666,5.6375,0.39166666666666666,1.0254027777777777
30.875,2018-03-20,13.925,22.04583333333333,35.98750000000001,45.25,14.520833333333336,5.479166666666665,0.7624999999999997,1.3722756944444436
30.25,2018-03-21,20.345833333333328,26.09583333333333,46.42083333333334,42.833333333333336,16.670833333333334,6.529166666666666,2.083333333333333,1.5441236111111103
34.166666666666664,2018-03-22,19.516666666666666,24.8,44.29583333333333,40.79166666666666,16.625000000000004,6.254166666666666,1.3,1.6394083333333334
30.79166666666667,2018-03-23,17.670833333333334,22.22083333333333,39.89166666666667,34.75,14.6625,5.9,0.5416666666666666,1.2984895833333332
29.375,2018-03-24,40.54583333333334,30.54166666666667,71.08333333333333,32.041666666666664,12.283333333333333,5.1125,0.2708333333333333,1.2264999999999988
20.625,2018-03-25,26.175,27.02916666666667,53.19166666666669,40.458333333333336,9.045833333333334,3.8375000000000012,1.8375,1.3330750000000002
21.625,2018-03-26,27.804166666666664,30.058333333333334,57.86249999999999,34.166666666666664,12.4375,4.804166666666666,1.2208333333333332,1.4410881944444445
28.08333333333333,2018-03-27,51.7125,36.6125,88.32916666666668,34.0,12.75,4.8500000000000005,-0.05833333333333333,1.4211062499999998
28.91666666666667,2018-03-28,72.63333333333334,43.59166666666667,116.2375,28.08333333333333,13.329166666666666,5.020833333333334,1.4583333333333333,1.1905013888888891
34.5,2018-03-29,100.62083333333332,50.16666666666668,150.79583333333338,23.79166666666667,19.325,5.808333333333333,0.8416666666666663,1.3341590277777775
34.333333333333336,2018-03-30,37.16666666666666,29.78333333333333,66.95416666666667,33.333333333333336,12.979166666666664,5.2375,-0.1708333333333333,1.2335395833333331
34.083333333333336,2018-03-31,116.55416666666667,52.15416666666666,168.70833333333334,42.708333333333336,17.029166666666665,5.3375,0.16666666666666666,1.288138194444444
35.833333333333336,2018-04-01,42.05,36.641666666666666,78.69999999999997,55.0,18.008333333333336,7.1125000000000025,0.4958333333333334,1.3637090277777777
31.45833333333333,2018-04-02,35.24583333333333,36.49999999999999,71.75000000000001,56.75,13.454166666666667,5.325,0.6791666666666666,1.268918055555555
37.25,2018-04-03,128.40416666666667,60.51666666666666,188.92916666666667,49.16666666666666,16.591666666666665,6.166666666666668,0.7625000000000002,1.2000861111111112
42.04166666666666,2018-04-04,144.12499999999997,58.81666666666667,202.9208333333333,26.33333333333333,21.450000000000006,6.749999999999999,0.4999999999999998,1.179825
40.833333333333336,2018-04-05,70.5625,39.708333333333336,110.27916666666668,44.41666666666666,19.191666666666666,7.145833333333335,0.8416666666666667,1.1629124999999996
41.25,2018-04-06,77.53333333333333,46.6625,124.20833333333336,42.125,19.1875,7.05,1.9999999999999996,1.0095215277777776
34.583333333333336,2018-04-07,70.76666666666667,43.31666666666667,114.08333333333336,47.375,17.579166666666666,6.512499999999998,0.4708333333333334,0.98140625
39.54166666666666,2018-04-08,52.287500000000016,40.88333333333333,93.17916666666666,55.125,18.416666666666668,7.170833333333335,0.3791666666666667,1.0601187499999998
42.41666666666666,2018-04-09,114.50833333333333,60.95416666666666,175.47083333333333,54.16666666666666,22.454166666666666,6.65,0.425,0.9842395833333322
46.83333333333334,2018-04-10,77.54583333333333,44.75833333333333,122.2958333333333,58.54166666666666,26.475,9.645833333333332,-0.6749999999999999,0.5859104166666663
44.83333333333334,2018-04-11,56.09166666666667,28.89166666666667,84.98333333333333,63.83333333333334,12.912500000000005,5.120833333333334,0.12083333333333328,0.7390409722222224
33.541666666666664,2018-04-12,323.95,24.0,348.0,61.08333333333334,19.4875,6.800000000000002,1.7500000000000002,0.7429569444444445
54.29166666666666,2018-04-13,618.7,173.2,791.9,65.16666666666667,28.15833333333333,11.025,0.13333333333333333,0.8510652777777776
54.91666666666666,2018-04-14,0.0,0.0,0.0,36.75,29.125,13.354166666666664,0.17500000000000002,0.2313138888888889
54.95833333333334,2018-04-15,,,,36.5,22.254166666666666,10.558333333333332,0.2333333333333333,0.9180792857142852
41.79166666666666,2018-04-16,338.0,104.45,442.45,40.29166666666666,24.125000000000004,9.670833333333334,0.4458333333333333,0.6428555555555557
61.20833333333334,2018-04-17,151.33,65.93,217.28,40.208333333333336,31.9875,11.80833333333333,0.2541666666666667,0.8042520833333334
40.54166666666666,2018-04-18,82.9875,54.80416666666667,137.79166666666663,67.5,21.154166666666672,8.475,0.008333333333333323,0.8248506944444444
44.04166666666666,2018-04-19,110.64583333333331,62.78333333333335,173.4333333333333,60.54166666666666,18.5375,7.291666666666668,-0.07083333333333335,0.7105055555555558
42.66666666666666,2018-04-20,140.42916666666667,66.69999999999997,207.125,51.79166666666666,16.225000000000005,5.841666666666665,0.062499999999999986,0.7357361111111109
33.958333333333336,2018-04-21,90.60833333333336,51.77083333333334,142.38333333333338,55.20833333333334,12.670833333333334,5.324999999999998,-0.21250000000000005,0.8707763888888888
29.5,2018-04-22,30.879166666666666,31.379166666666666,62.2625,62.54166666666666,16.675,6.800000000000002,0.09999999999999998,0.7820645833333334
37.958333333333336,2018-04-23,66.17916666666666,52.21666666666665,118.4,52.5,16.745833333333334,6.687500000000001,0.4958333333333333,0.5027958333333333
36.75,2018-04-24,105.6,58.13333333333335,163.73749999999995,57.91666666666666,13.825000000000005,5.333333333333333,0.9041666666666668,0.55483125
25.375,2018-04-25,41.1125,37.52083333333333,78.61666666666666,47.20833333333334,11.283333333333333,5.1375,0.8833333333333334,0.6634901408450705
32.458333333333336,2018-04-26,92.94166666666666,50.13750000000001,143.07083333333338,44.91666666666666,16.141666666666666,7.287499999999999,1.7041666666666664,0.7755013888888891
30.08695652173913,2018-04-27,23.74583333333333,34.24583333333334,58.00833333333335,50.08333333333334,14.79166666666667,5.633333333333333,0.2,0.4861472222222224
37.458333333333336,2018-04-28,6.6875,18.704166666666666,25.404166666666665,63.20833333333334,22.629166666666666,9.108333333333333,0.26666666666666666,0.17285324675324676
42.583333333333336,2018-04-29,10.233333333333334,28.09166666666667,38.31249999999999,47.45833333333334,18.6625,7.7333333333333325,0.1875,1.00351975308642
31.29166666666667,2018-04-30,33.60833333333334,34.90416666666668,68.51666666666668,42.75,11.770833333333336,4.7875,0.1125,0.3674878571428573
27.08333333333333,2018-05-01,58.975,41.55,100.53333333333336,50.5,14.579166666666667,5.941666666666667,0.5541666666666668,0.8774126315789474
28.5,2018-05-02,17.7,27.691666666666666,45.38333333333333,48.70833333333334,12.054166666666667,4.695833333333334,2.975,0.6068055555555555
30.04166666666667,2018-05-03,52.98333333333334,50.25,103.21666666666671,52.33333333333334,17.237500000000004,6.7958333333333325,2.7833333333333337,0.7105319444444445
43.91666666666666,2018-05-04,131.20416666666665,64.33333333333334,195.5458333333333,43.375,23.129166666666666,10.929166666666665,4.104166666666667,0.6488118055555555
44.91666666666666,2018-05-05,62.8,50.95,113.73750000000004,46.125,19.6,10.475,2.4250000000000003,0.4649444444444446
33.708333333333336,2018-05-06,55.82499999999999,45.88333333333333,101.7,55.66666666666666,15.541666666666664,7.6083333333333325,3.245833333333332,0.3840437500000001
42.04166666666666,2018-05-07,61.35,52.27916666666667,113.6208333333333,67.41666666666667,26.862499999999994,10.808333333333332,1.3666666666666665,0.597001388888889
54.625,2018-05-08,80.71249999999998,54.0875,134.82083333333333,54.83333333333334,24.891666666666666,10.054166666666667,1.0458333333333336,0.6045618055555556
46.16666666666666,2018-05-09,67.925,53.02083333333332,120.95,50.70833333333334,20.275,8.629166666666666,1.0333333333333332,0.5554659722222222
40.16666666666666,2018-05-10,59.67500000000001,46.17916666666667,105.86666666666667,42.333333333333336,17.666666666666668,8.270833333333332,1.579166666666666,0.4349840277777777
39.5,2018-05-11,82.77916666666665,62.56666666666666,145.34583333333333,45.0,19.979166666666664,7.974999999999999,0.01666666666666667,0.29496319444444435
36.333333333333336,2018-05-12,32.979166666666664,36.958333333333336,69.92500000000001,35.041666666666664,12.025,5.345833333333334,0.2625,0.1430819444444444
21.70833333333333,2018-05-13,20.375,30.15833333333333,50.51666666666668,32.0,9.9125,4.5875,0.05416666666666664,0.4198555555555555
30.125,2018-05-14,67.425,54.8,122.23333333333332,43.5,11.920833333333333,5.129166666666666,0.5375000000000001,0.5739888059701492
30.83333333333333,2018-05-15,42.9625,47.77916666666666,90.72499999999998,41.208333333333336,14.358333333333333,5.850000000000001,0.1875,0.41397152777777774
38.625,2018-05-16,105.18333333333332,63.30416666666667,168.48750000000004,51.375,18.7375,6.9208333333333325,0.012500000000000016,0.4681715277777776
42.625,2018-05-17,108.07916666666664,67.73333333333335,175.80416666666667,59.625,14.825000000000005,6.291666666666668,0.2125,0.4840284722222223
40.29166666666666,2018-05-18,144.73749999999995,67.59583333333333,212.33333333333331,48.20833333333334,17.862499999999994,7.183333333333334,1.1291666666666669,0.4750902777777777
37.79166666666666,2018-05-19,74.83333333333333,48.95416666666666,123.77916666666664,50.375,17.466666666666665,5.883333333333333,0.3125,0.4471972222222223
32.333333333333336,2018-05-20,56.44999999999999,43.64583333333334,100.09999999999998,50.29166666666666,12.375,5.320833333333333,-0.004166666666666624,0.4105923611111113
42.708333333333336,2018-05-21,118.74166666666667,73.35,192.0875,52.41666666666666,19.65,7.904166666666666,0.375,0.39913194444444455
42.16666666666666,2018-05-22,87.5,59.82083333333333,147.33333333333331,50.875,18.079166666666673,6.658333333333332,0.5875,0.3905520833333333
44.79166666666666,2018-05-23,125.29166666666669,69.69166666666665,194.975,65.75,18.3875,7.341666666666668,0.02499999999999995,0.20754722222222224
45.25,2018-05-24,140.4125,74.70833333333334,215.125,67.25,18.854166666666664,7.633333333333333,-0.5583333333333333,0.41637291666666665
47.20833333333334,2018-05-25,127.74583333333334,72.67083333333333,200.425,60.29166666666666,21.962499999999995,9.52083333333333,-0.1499999999999999,0.2494118055555556
35.708333333333336,2018-05-26,45.29999999999999,43.86249999999999,89.15833333333332,60.625,15.445833333333335,6.654166666666666,0.4000000000000001,0.3340090277777777
35.291666666666664,2018-05-27,45.48333333333333,53.31666666666667,98.80416666666667,70.58333333333333,14.95833333333334,6.491666666666666,0.15833333333333333,0.3253090277777779
27.91666666666667,2018-05-28,39.96666666666667,42.79166666666666,82.75833333333334,54.20833333333334,10.75,4.575,2.858333333333333,0.26752847222222226
28.125,2018-05-29,67.75,51.33333333333332,119.0791666666667,48.0,13.387499999999998,5.925000000000002,3.716666666666667,0.3743145833333332
31.625,2018-05-30,87.92916666666666,59.12916666666666,147.07916666666662,45.0,13.487500000000002,6.833333333333335,4.104166666666666,0.3579027777777777
33.5,2018-05-31,90.45416666666668,56.52916666666667,146.97916666666669,40.583333333333336,17.845833333333335,10.129166666666668,4.766666666666668,0.3729569444444444
43.375,2018-06-01,23.3,31.79166666666667,55.09166666666668,34.875,14.191666666666668,8.579166666666667,2.9708333333333337,0.3255951388888889
25.5,2018-06-02,3.8000000000000007,17.29583333333333,21.09583333333333,51.125,14.725,5.358333333333333,-0.8166666666666665,0.14497361111111115
30.16666666666667,2018-06-03,2.1791666666666667,10.966666666666667,13.15,56.91666666666666,11.8625,4.995833333333334,-0.754166666666667,0.21302500000000008
21.75,2018-06-04,1.5666666666666664,10.683333333333335,12.258333333333333,54.375,12.366666666666665,5.104166666666667,-0.775,0.181384
28.95833333333333,2018-06-05,46.47916666666666,47.61666666666667,94.11666666666666,59.5,17.75,7.508333333333333,-0.1541666666666667,0.528970238095238
47.5,2018-06-06,113.08333333333331,66.92916666666666,180.025,54.70833333333334,20.700000000000006,9.500000000000002,-0.09166666666666667,0.2531375
31.5,2018-06-07,44.67083333333333,47.675,92.35416666666669,58.375,11.229166666666664,4.704166666666667,1.1791666666666665,0.2764791666666665
29.83333333333333,2018-06-08,72.67916666666666,49.62499999999999,122.3,46.70833333333334,15.0125,7.529166666666668,1.65,0.3280180555555555
40.708333333333336,2018-06-09,65.47083333333335,41.9875,107.45833333333329,34.666666666666664,15.666666666666664,8.816666666666666,0.4666666666666666,0.3294034722222222
24.375,2018-06-10,5.937500000000001,18.383333333333333,24.312500000000004,39.16666666666666,9.45,5.325,-0.19583333333333333,0.1560229166666667
23.41666666666667,2018-06-11,31.25,32.37083333333334,63.61666666666665,38.5,10.7125,5.604166666666668,2.041666666666667,0.0958090277777778
33.708333333333336,2018-06-12,78.2625,53.02500000000001,131.29166666666669,54.25,17.870833333333326,7.125,-0.4416666666666667,0.31659000000000004
39.54166666666666,2018-06-13,97.9625,63.26666666666668,161.23333333333338,53.25,15.883333333333333,5.325,-0.041666666666666664,0.4916967391304348
36.125,2018-06-14,89.94166666666668,61.475,151.41666666666666,46.875,16.041666666666668,7.091666666666669,0.5791666666666667,0.3056909722222223
39.958333333333336,2018-06-15,101.12083333333334,67.61666666666667,168.73750000000004,34.875,15.183333333333335,6.408333333333332,-0.025000000000000026,0.2891243055555556
31.79166666666667,2018-06-16,57.72083333333334,53.925,111.64166666666668,42.54166666666666,12.8,5.537500000000001,-0.19583333333333333,0.2842395833333333
32.041666666666664,2018-06-17,51.20416666666667,52.0375,103.24583333333337,56.75,17.779166666666672,7.662500000000001,0.4583333333333333,0.3129250000000001
38.625,2018-06-18,75.43333333333334,56.75,132.19166666666663,52.54166666666666,19.779166666666672,7.3125,1.0416666666666663,0.23228194444444436
42.54166666666666,2018-06-19,57.14166666666666,51.52083333333332,108.67083333333332,46.16666666666666,17.629166666666666,7.229166666666668,3.525,0.23058055555555546
26.79166666666667,2018-06-20,18.09583333333333,27.27916666666667,45.38333333333333,51.58333333333334,8.941666666666666,3.7458333333333336,1.7875000000000003,0.02208819444444445
21.625,2018-06-21,13.416666666666664,31.5,44.92916666666667,53.91666666666666,9.583333333333334,3.9583333333333344,1.9333333333333331,0.0726763888888889
30.625,2018-06-22,73.42083333333333,59.04166666666666,132.47083333333333,49.625,9.941666666666668,5.270833333333333,3.25,0.31095579710144994
32.333333333333336,2018-06-23,65.64999999999999,58.21666666666666,123.86666666666666,39.66666666666666,12.929166666666662,6.9833333333333325,0.2,0.26285972222222265
25.75,2018-06-24,38.06250000000001,43.77916666666667,81.84583333333333,41.91666666666666,8.387499999999998,3.85,0.3333333333333333,0.2765222222222221
37.0,2018-06-25,90.42083333333332,70.15416666666667,160.5625,59.75,14.770833333333336,5.320833333333333,1.3708333333333336,0.22375555555555554
37.79166666666666,2018-06-26,84.40000000000002,64.87500000000001,149.2833333333334,63.33333333333334,16.341666666666665,6.095833333333334,1.0541666666666667,0.15819236111111082
43.45833333333334,2018-06-27,137.3708333333333,68.68333333333332,206.05416666666667,44.5,26.28333333333333,12.716666666666667,5.795833333333333,0.3311131944444445
58.70833333333334,2018-06-28,109.6541666666667,63.37083333333333,173.01666666666665,34.833333333333336,20.195833333333336,12.025,4.266666666666667,0.2720597222222222
38.625,2018-06-29,90.0625,56.70833333333334,146.77083333333334,33.666666666666664,17.837500000000006,11.770833333333336,3.004166666666667,0.3265243055555561
62.0,2018-06-30,97.7875,56.02083333333334,153.79583333333332,35.666666666666664,21.887500000000006,13.3125,3.295833333333334,0.3075006944444445
37.66666666666666,2018-07-01,43.6375,47.94166666666666,91.58750000000002,40.0,11.154166666666667,6.337500000000001,0.9583333333333334,0.1412993055555553
34.416666666666664,2018-07-02,81.42500000000003,66.00416666666665,147.43333333333334,54.5,20.55,8.9875,-0.2291666666666667,0.25714236111111105
33.666666666666664,2018-07-03,40.91249999999999,47.4,88.30416666666667,40.04166666666666,12.05833333333333,5.354166666666668,2.8833333333333333,0.2677194444444444
32.625,2018-07-04,98.80833333333332,62.73749999999999,161.56250000000003,43.66666666666666,16.308333333333334,7.787499999999998,3.766666666666668,0.30528472222222197
33.416666666666664,2018-07-05,28.17916666666667,41.40416666666668,69.59583333333335,43.16666666666666,15.091666666666667,6.033333333333335,0.4083333333333333,0.19969097222222226
30.54166666666667,2018-07-06,48.45833333333334,47.24999999999999,95.7125,36.375,16.708333333333336,8.487499999999999,2.016666666666667,0.3637
38.875,2018-07-07,55.15833333333333,52.82500000000001,107.9875,37.083333333333336,15.866666666666667,7.099999999999998,3.4291666666666667,0.3020048611111112
26.79166666666667,2018-07-08,34.56666666666666,43.33333333333334,77.88333333333334,56.41666666666666,9.85,4.308333333333334,0.6833333333333335,0.18423888888888892
32.458333333333336,2018-07-09,56.55416666666667,53.15833333333333,109.72083333333332,64.125,21.929166666666664,7.7541666666666655,0.8083333333333332,0.24060277777777825
49.58333333333334,2018-07-10,109.87916666666663,72.64583333333333,182.49583333333337,62.875,23.2625,8.325,0.42916666666666653,0.2657548611111111
