Date,Speed,Gust,Rain,Temp,RH
2018-04-08,16.90416666666667,26.537499999999998,0.0,17.13333333333333,73.08333333333333
2018-04-09,16.829166666666666,24.304166666666664,0.0,17.40833333333333,78.375
2018-04-10,40.74583333333333,65.27083333333333,0.18333333333333335,17.099999999999998,85.16666666666667
2018-04-11,34.87499999999999,61.34583333333333,0.2666666666666667,10.316666666666668,78.91666666666667
2018-04-12,30.0125,50.50434782608696,0.10434782608695652,13.2875,71.125
2018-04-13,32.71666666666666,53.0,0.5130434782608695,15.649999999999999,70.0
2018-04-14,32.012499999999996,48.69166666666666,0.5083333333333333,18.616666666666667,97.25
2018-04-15,13.200000000000001,22.458333333333332,0.4166666666666667,17.862499999999994,98.0
2018-04-16,23.849999999999998,38.425,0.3166666666666667,18.604166666666668,93.375
2018-04-17,22.75833333333333,33.170833333333334,0.06666666666666667,18.95416666666667,89.875
2018-04-18,26.620833333333334,42.824999999999996,0.16666666666666666,15.7875,77.66666666666667
2018-04-19,17.687500000000004,29.46666666666667,0.0,14.429166666666662,73.08333333333333
2018-04-20,20.60833333333333,32.01666666666667,0.0,15.39583333333333,80.45833333333333
2018-04-21,23.069230769230767,34.03846153846154,0.03076923076923077,15.384615384615385,89.3076923076923
2018-04-22,,,,,
2018-04-23,,,,,
2018-04-24,,,,,
2018-04-25,,,,,
2018-04-26,,,,,
2018-04-27,,,,,
2018-04-28,,,,,
2018-04-29,,,,,
2018-04-30,22.0,33.58571428571428,0.2,16.7,99.0
2018-05-01,18.595833333333335,29.075000000000003,0.016666666666666666,16.662499999999998,90.375
2018-05-02,17.67083333333333,29.70416666666667,0.0,16.858333333333334,80.79166666666667
2018-05-03,10.662500000000001,17.83333333333334,0.0,13.66666666666667,73.58333333333333
2018-05-04,8.654166666666669,12.741666666666667,0.0,14.420833333333333,87.04166666666667
2018-05-05,11.504166666666668,18.90833333333333,0.0,15.766666666666664,84.54166666666667
2018-05-06,17.05,26.075000000000003,0.0,15.362499999999997,86.25
2018-05-07,21.070833333333333,33.5625,0.016666666666666666,14.68333333333333,77.625
2018-05-08,17.912499999999998,26.61666666666667,0.0,14.704166666666667,76.75
2018-05-09,16.75,26.16666666666667,0.0,15.808333333333335,85.625
2018-05-10,13.508333333333331,21.99166666666667,0.0,15.854166666666671,89.66666666666667
2018-05-11,17.987499999999994,35.650000000000006,0.049999999999999996,17.64166666666667,90.04166666666667
2018-05-12,12.058333333333335,19.754166666666666,0.4499999999999999,17.437500000000004,96.08333333333333
2018-05-13,16.212500000000002,30.087500000000002,0.4583333333333333,18.070833333333336,97.45833333333333
2018-05-14,13.512499999999998,23.45833333333334,0.09999999999999999,17.8125,96.54166666666667
2018-05-15,23.608333333333334,34.708333333333336,0.0,17.916666666666668,97.0
2018-05-16,19.29583333333333,32.324999999999996,0.0,17.11666666666667,91.83333333333333
2018-05-17,20.154166666666665,33.64166666666667,0.6333333333333333,13.166666666666671,91.75
2018-05-18,17.3625,27.12608695652174,0.008695652173913044,13.370833333333335,79.625
2018-05-19,23.837499999999995,39.26666666666666,0.14166666666666666,14.570833333333335,83.79166666666667
2018-05-20,17.45,26.537499999999998,0.008333333333333333,14.741666666666667,88.04166666666667
2018-05-21,23.375,35.65,0.425,15.179166666666667,92.33333333333333
2018-05-22,20.758333333333333,31.629166666666663,0.041666666666666664,14.975000000000001,89.33333333333333
2018-05-23,27.004166666666663,47.07916666666667,0.5583333333333333,11.295833333333334,91.91666666666667
2018-05-24,28.937499999999996,46.786956521739135,0.20869565217391303,12.070833333333333,84.29166666666667
2018-05-25,24.304166666666664,43.90416666666666,0.1166666666666667,12.58333333333333,87.625
2018-05-26,26.2375,43.662499999999994,0.008333333333333333,11.175000000000002,80.79166666666667
2018-05-27,28.23750000000001,46.84166666666667,0.14166666666666666,12.049999999999997,90.83333333333333
2018-05-28,22.987499999999997,38.420833333333334,0.024999999999999998,9.525,70.375
2018-05-29,17.9125,30.941666666666674,0.0,9.416666666666666,69.08333333333333
2018-05-30,13.516666666666666,21.537500000000005,0.0,9.825,82.45833333333333
2018-05-31,13.35416666666667,21.995833333333334,0.0,10.708333333333334,79.16666666666667
2018-06-01,16.370833333333334,25.687500000000004,0.0,12.775,82.375
2018-06-02,45.76666666666667,70.68750000000001,0.0,15.16666666666667,76.91666666666667
2018-06-03,28.817391304347826,48.79130434782609,2.4347826086956523,14.495652173913042,95.8695652173913
2018-06-04,28.933333333333337,47.76666666666667,0.6249999999999999,15.183333333333335,98.625
2018-06-05,23.995833333333337,38.34999999999999,0.016666666666666666,14.004166666666665,90.375
2018-06-06,19.912499999999998,35.02083333333333,0.10833333333333335,10.245833333333335,86.58333333333333
2018-06-07,28.704166666666666,47.537499999999994,0.024999999999999998,9.133333333333333,77.45833333333333
2018-06-08,16.287500000000005,27.862499999999994,0.0,11.862500000000002,75.83333333333333
2018-06-09,11.820833333333335,18.14166666666667,0.0,12.658333333333337,90.70833333333333
2018-06-10,24.008333333333336,36.566666666666656,0.0,13.125000000000002,86.83333333333333
2018-06-11,24.54166666666666,38.5875,0.6666666666666666,11.166666666666666,93.20833333333333
2018-06-12,32.94166666666667,50.32083333333333,0.08333333333333333,12.179166666666665,95.58333333333333
2018-06-13,23.76666666666667,36.725,0.025000000000000005,12.879166666666668,94.20833333333333
2018-06-14,18.383333333333333,27.162500000000005,0.0,12.391666666666666,87.16666666666667
2018-06-15,14.587500000000004,21.841666666666665,0.008333333333333333,12.966666666666663,94.125
2018-06-16,15.437500000000002,24.308333333333334,0.041666666666666664,14.841666666666663,92.91666666666667
2018-06-17,14.370833333333339,23.079166666666666,0.0,13.787499999999996,87.20833333333333
2018-06-18,17.9125,31.85833333333333,0.0,14.479166666666666,89.04166666666667
2018-06-19,13.808333333333337,23.186956521739134,0.043478260869565216,13.791666666666666,92.79166666666667
2018-06-20,44.06666666666666,66.29166666666669,0.8166666666666665,12.133333333333335,92.16666666666667
2018-06-21,44.856521739130415,70.7909090909091,0.3363636363636364,11.134782608695653,90.65217391304348
2018-06-22,13.208333333333336,20.983333333333338,0.0,9.745833333333334,81.875
2018-06-23,10.658333333333333,19.314285714285717,0.009523809523809525,10.708333333333334,86.875
2018-06-24,20.44583333333333,30.586956521739122,0.1391304347826087,11.729166666666666,93.75
2018-06-25,26.087500000000002,46.77391304347827,0.3304347826086957,10.575,91.45833333333333
2018-06-26,27.933333333333334,52.166666666666664,0.45,8.229166666666666,88.5
2018-06-27,9.204166666666667,14.062500000000002,0.0,9.433333333333335,77.66666666666667
2018-06-28,9.966666666666667,16.839130434782607,0.034782608695652174,10.125,94.375
2018-06-29,11.66666666666667,20.14583333333333,0.024999999999999998,9.304166666666669,90.20833333333333
2018-06-30,8.129166666666668,12.569565217391306,0.0,9.541666666666664,80.95833333333333
2018-07-01,14.591666666666663,25.168181818181814,0.18181818181818182,11.15,89.79166666666667
2018-07-02,22.295833333333334,33.49130434782609,0.06086956521739131,12.1,89.95833333333333
2018-07-03,17.524999999999995,28.39999999999999,0.06666666666666667,10.025,83.625
2018-07-04,15.759090909090911,24.65909090909091,0.0,9.704545454545455,80.9090909090909
2018-07-05,10.741666666666665,19.216666666666665,0.0,11.550000000000002,75.33333333333333
2018-07-06,9.195833333333335,14.212499999999997,0.0,11.316666666666668,83.875
2018-07-07,17.48260869565218,28.440909090909088,0.0,11.613043478260868,86.73913043478261
2018-07-08,20.379166666666666,38.8875,0.17500000000000002,13.441666666666665,89.125
2018-07-09,32.54583333333334,53.55217391304348,0.20869565217391303,12.362500000000002,87.25
2018-07-10,27.93913043478261,48.87826086956522,0.14782608695652175,10.095652173913043,86.6086956521739
2018-07-11,18.37391304347826,29.264999999999997,0.01,10.469565217391304,89.56521739130434
2018-07-12,12.437500000000005,19.44583333333333,0.0,11.387499999999998,82.125
2018-07-13,12.973913043478262,20.378260869565214,0.0,11.226086956521737,94.78260869565217
2018-07-14,34.4125,53.86249999999999,0.06666666666666667,13.258333333333335,94.08333333333333
2018-07-15,27.174999999999994,42.74782608695652,1.3043478260869565,12.804166666666665,98.875
2018-07-16,16.666666666666668,25.04782608695652,0.0,12.145833333333336,93.08333333333333
2018-07-17,14.054166666666669,21.833333333333332,0.008333333333333333,11.983333333333334,90.45833333333333
2018-07-18,10.358333333333334,15.22173913043478,0.0,11.895833333333334,94.375
2018-07-19,13.66666666666667,20.782608695652172,0.09565217391304348,12.200000000000001,94.54166666666667
2018-07-20,12.204166666666664,20.530434782608694,0.008695652173913044,11.220833333333333,88.125
2018-07-21,11.120833333333332,20.1952380952381,0.0,12.3125,88.83333333333333
2018-07-22,18.36666666666667,31.326086956521735,0.34782608695652173,12.262500000000003,94.25
2018-07-23,11.200000000000001,19.01304347826087,0.0608695652173913,10.583333333333334,87.75
2018-07-24,10.966666666666669,15.983333333333334,0.008333333333333333,9.787500000000001,85.625
2018-07-25,17.525,26.734782608695657,0.05217391304347827,10.512500000000001,89.16666666666667
2018-07-26,23.0625,34.78260869565217,0.0,12.420833333333334,86.5
2018-07-27,17.75833333333333,25.254545454545454,0.009090909090909092,11.204166666666666,91.20833333333333
2018-07-28,22.612499999999997,34.845454545454544,0.18181818181818182,11.862499999999999,91.95833333333333
2018-07-29,24.995833333333326,37.26666666666666,0.03333333333333333,12.133333333333335,91.20833333333333
2018-07-30,14.054166666666667,22.46521739130435,0.017391304347826087,11.4375,74.04166666666667
2018-07-31,16.763636363636365,26.65,0.0,12.463636363636363,83.31818181818181
2018-08-01,7.8125,14.568181818181818,0.009090909090909092,13.133333333333335,91.33333333333333
2018-08-02,9.200000000000001,16.254545454545454,0.009090909090909092,12.0,92.25
2018-08-03,9.966666666666667,16.750000000000004,0.018181818181818184,11.762500000000001,88.45833333333333
2018-08-04,12.741666666666667,18.908333333333335,0.0,10.933333333333332,86.125
2018-08-05,19.987499999999997,32.126086956521746,0.017391304347826087,10.7875,96.375
2018-08-06,11.737499999999999,20.05217391304348,0.0,12.216666666666667,91.58333333333333
2018-08-07,10.078260869565218,15.878260869565219,0.0,12.986956521739133,94.21739130434783
2018-08-08,19.24782608695652,32.647368421052626,0.3157894736842105,12.869565217391305,97.1304347826087
2018-08-09,20.0625,29.954545454545453,0.018181818181818184,11.754166666666665,85.66666666666667
2018-08-10,14.137500000000003,21.876190476190473,0.0,12.141666666666664,83.66666666666667
2018-08-11,19.2125,30.108695652173914,0.0,12.258333333333333,88.95833333333333
2018-08-12,14.979166666666671,23.508695652173916,0.0,12.1875,83.125
2018-08-13,23.762500000000003,38.36190476190476,0.18095238095238095,12.125,85.54166666666667
2018-08-14,32.25416666666667,53.237500000000004,0.4083333333333334,11.6,87.25
2018-08-15,33.49565217391305,55.81363636363637,0.09090909090909091,11.5,80.52173913043478
2018-08-16,20.30416666666667,32.521739130434774,0.0,12.695833333333333,87.79166666666667
2018-08-17,19.99166666666667,34.2625,0.049999999999999996,12.595833333333331,91.25
2018-08-18,21.2125,33.48333333333334,0.06666666666666667,11.204166666666666,84.79166666666667
2018-08-19,10.429166666666665,16.604347826086954,0.0,11.325000000000001,80.79166666666667
2018-08-20,22.383333333333336,38.12727272727273,0.03636363636363637,13.62083333333333,88.875
2018-08-21,25.466666666666665,41.670833333333334,0.041666666666666664,10.9,87.70833333333333
2018-08-22,25.2375,42.678260869565214,0.08695652173913046,11.174999999999999,82.91666666666667
2018-08-23,21.578260869565224,34.45217391304349,0.1826086956521739,11.454166666666664,88.08333333333333
2018-08-24,20.91666666666666,34.373913043478254,0.008695652173913044,10.383333333333335,79.29166666666667
2018-08-25,26.474999999999998,42.36249999999999,0.016666666666666666,11.354166666666664,80.83333333333333
2018-08-26,15.283333333333337,26.933333333333337,0.0,11.466666666666667,81.41666666666667
2018-08-27,9.049999999999999,14.4375,0.0,11.9,77.70833333333333
2018-08-28,21.84166666666667,33.03333333333334,0.0,13.008333333333333,90.0
2018-08-29,23.762500000000003,39.34999999999999,1.6500000000000001,14.079166666666667,92.75
2018-08-30,16.829166666666666,24.308333333333326,0.0,12.333333333333334,88.20833333333333
2018-08-31,12.358333333333334,20.612499999999997,0.2333333333333333,11.970833333333331,93.29166666666667
2018-09-01,12.6625,19.141666666666666,0.008333333333333333,12.620833333333332,88.95833333333333
2018-09-02,31.10416666666667,53.54166666666668,0.275,13.504166666666663,90.625
2018-09-03,16.975,31.136363636363637,0.15454545454545454,10.066666666666665,91.20833333333333
2018-09-04,16.829166666666666,28.083333333333332,0.0,9.720833333333333,84.45833333333333
2018-09-05,18.82916666666667,31.950000000000003,0.0,11.133333333333333,79.04166666666667
2018-09-06,22.795652173913048,37.78636363636363,0.17272727272727273,10.104347826086956,90.1304347826087
2018-09-07,26.695833333333336,42.98695652173913,0.026086956521739136,11.620833333333335,76.16666666666667
2018-09-08,22.370833333333334,37.42173913043478,0.0,12.154166666666667,73.66666666666667
2018-09-09,26.075,43.12916666666666,0.0,10.866666666666665,71.75
2018-09-10,18.14166666666667,29.321739130434782,0.034782608695652174,11.795833333333334,77.16666666666667
2018-09-11,17.758333333333333,28.6608695652174,0.08695652173913042,12.637500000000001,91.25
2018-09-12,8.7375,14.557142857142859,0.0,12.583333333333336,87.0
2018-09-13,18.612499999999994,30.59565217391304,0.0,12.270833333333334,77.5
2018-09-14,19.066666666666666,31.069565217391304,0.0,12.862499999999997,74.41666666666667
2018-09-15,13.441666666666663,22.004166666666666,0.0,13.766666666666666,87.375
2018-09-16,22.770833333333332,34.175000000000004,0.0,14.458333333333336,79.125
2018-09-17,21.450000000000003,34.94166666666666,0.125,14.612500000000002,97.375
2018-09-18,23.84583333333333,36.025,0.40833333333333327,14.287500000000001,98.58333333333333
2018-09-19,26.775000000000002,40.81739130434781,0.11304347826086956,14.304166666666669,95.91666666666667
2018-09-20,17.44583333333333,27.387500000000003,0.0,15.241666666666665,85.45833333333333
2018-09-21,11.737499999999999,19.726086956521744,0.0,13.895833333333336,89.125
2018-09-22,14.904166666666669,23.6875,0.016666666666666666,13.85,90.625
2018-09-23,16.679166666666667,26.243478260869562,0.0,13.16666666666667,80.25
2018-09-24,26.308333333333334,41.270833333333336,0.18333333333333332,13.025,81.125
2018-09-25,35.650000000000006,61.50869565217391,0.26956521739130435,9.916666666666664,80.41666666666667
2018-09-26,30.475000000000005,48.960869565217386,0.09565217391304348,11.116666666666669,81.70833333333333
2018-09-27,19.379166666666666,31.46666666666668,0.008333333333333333,11.637499999999998,77.29166666666667
2018-09-28,12.441666666666668,20.916666666666668,0.03333333333333333,11.679166666666667,76.04166666666667
2018-09-29,15.749999999999998,23.49090909090909,0.0,12.016666666666664,71.875
2018-09-30,14.129166666666668,22.70434782608696,0.0,12.97916666666667,80.125
2018-10-01,14.741666666666667,26.299999999999997,0.0,14.662500000000001,78.5
2018-10-02,13.520833333333334,21.841666666666665,0.06666666666666667,13.416666666666666,89.58333333333333
2018-10-03,10.950000000000001,17.638095238095236,0.0,13.25,86.9090909090909
2018-10-04,9.354166666666666,16.058333333333334,0.0,14.258333333333333,88.20833333333333
2018-10-05,13.741666666666667,21.6875,0.0,14.379166666666665,79.66666666666667
2018-10-06,18.370833333333334,28.23333333333333,0.0,14.29166666666667,83.75
2018-10-07,12.200000000000001,19.749999999999996,0.0,14.891666666666664,82.91666666666667
2018-10-08,12.433333333333335,19.754166666666666,0.0,13.487499999999997,75.83333333333333
2018-10-09,14.595833333333333,22.762500000000003,0.0,12.9125,66.66666666666667
2018-10-10,14.670833333333334,21.92083333333333,0.0,12.995833333333335,67.625
2018-10-11,18.983333333333334,29.79565217391304,0.782608695652174,14.174999999999997,90.25
2018-10-12,36.34166666666667,60.26250000000001,0.36666666666666664,12.345833333333333,85.33333333333333
2018-10-13,23.38333333333333,41.58750000000001,0.075,10.358333333333333,71.08333333333333
