Date,UVI
2017-03-07,0.5875027777777779
2017-03-08,0.5172798611111111
2017-03-09,0.3151937500000001
2017-03-10,0.41113055555555544
2017-03-11,0.8690770833333333
2017-03-12,0.9316736111111109
2017-03-13,1.4498833333333332
2017-03-14,1.206369444444444
2017-03-15,1.7522722222222225
2017-03-16,1.7932770833333338
2017-03-17,1.6219583333333332
2017-03-18,1.2501729166666666
2017-03-19,1.588668055555556
2017-03-20,1.3486569444444438
2017-03-21,1.3372291666666671
2017-03-22,1.0933694444444444
2017-03-23,0.9771222222222224
2017-03-24,1.0067902777777775
2017-03-25,1.1089715277777776
2017-03-26,0.6182597222222224
2017-03-27,1.316045138888889
2017-03-28,1.0300604166666667
2017-03-29,0.8005812499999998
2017-03-30,0.982019444444444
2017-03-31,1.5207215277777777
2017-04-01,1.1471368055555555
2017-04-02,0.989646527777778
2017-04-03,1.3231812500000002
2017-04-04,0.3559895833333335
2017-04-05,0.34334097222222265
2017-04-06,1.105577083333333
2017-04-07,1.1711027777777783
2017-04-08,0.9202784722222219
2017-04-09,0.8920784722222224
2017-04-10,1.2350430555555554
2017-04-11,1.2128729166666665
2017-04-12,0.2585708333333336
2017-04-13,0.3482513888888889
2017-04-14,0.9320722222222224
2017-04-15,0.9558583333333335
2017-04-16,0.825908333333333
2017-04-17,0.847440972222222
2017-04-18,0.91909375
2017-04-19,0.7494930555555555
2017-04-20,0.6910875000000003
2017-04-21,0.5068291666666667
2017-04-22,0.7653312500000001
2017-04-23,0.5977361111111115
2017-04-24,0.7937611111111113
2017-04-25,0.8441555555555557
2017-04-26,0.780288732394366
2017-04-27,0.7810215277777778
2017-04-28,0.6601506944444444
2017-04-29,0.17399305555555553
2017-04-30,0.6371888888888892
2017-05-01,0.6743687499999999
2017-05-02,0.7313548611111111
2017-05-03,0.6951472222222221
2017-05-04,0.5751534722222222
2017-05-05,0.536467361111111
2017-05-06,0.6498201388888891
2017-05-07,0.6405631944444443
2017-05-08,0.6269284722222221
2017-05-09,0.6601937499999999
2017-05-10,0.4024916666666671
2017-05-11,0.2278423611111115
2017-05-12,0.33107638888888896
2017-05-13,0.5382256944444441
2017-05-14,0.5465138888888889
2017-05-15,0.2880055555555555
2017-05-16,0.30862569444444443
2017-05-17,0.4094881944444444
2017-05-18,0.2601104166666667
2017-05-19,0.40538750000000007
2017-05-20,0.4118659574468086
2017-05-21,0.48293055555555564
2017-05-22,0.48654861111111114
2017-05-23,0.4199875
2017-05-24,0.43731875
2017-05-25,0.39766180555555564
2017-05-26,0.4015631944444445
2017-05-27,0.33616944444444496
2017-05-28,0.3483888888888889
2017-05-29,0.42257152777777773
2017-05-30,0.31860972222222217
2017-05-31,0.34618819444444515
2017-06-01,0.3633423611111112
2017-06-02,0.08033333333333346
2017-06-03,0.2663208333333334
2017-06-04,0.31916180555555557
2017-06-05,0.3034569444444444
2017-06-06,0.35780625000000005
2017-06-07,0.3293111111111111
2017-06-08,0.3290868055555556
2017-06-09,0.35131736111111095
2017-06-10,0.3023409722222223
2017-06-11,0.3527965277777778
2017-06-12,0.33967986111111176
2017-06-13,0.3008048611111111
2017-06-14,0.3492819444444445
2017-06-15,0.30925625
2017-06-16,0.33646805555555553
2017-06-17,0.31859930555555555
2017-06-18,0.2209819444444445
2017-06-19,0.16638402777777747
2017-06-20,0.21423611111111113
2017-06-21,0.1671631944444443
2017-06-22,0.13480416666666672
2017-06-23,0.2537659722222222
2017-06-24,0.21163680555555556
2017-06-25,0.2849618055555561
2017-06-26,0.2703354166666666
2017-06-27,0.28929166666666667
2017-06-28,0.27380347222222223
2017-06-29,0.2826888888888889
2017-06-30,0.33234097222222264
2017-07-01,0.11922291666666666
2017-07-02,0.21083888888888888
2017-07-03,0.1233062499999997
2017-07-04,0.29271388888888894
2017-07-05,0.28772500000000045
2017-07-06,0.2080986111111111
2017-07-07,0.2828423611111115
2017-07-08,0.29397986111111113
2017-07-09,0.20547222222222206
2017-07-10,0.3050361111111112
2017-07-11,0.3100055555555554
2017-07-12,0.28781874999999985
2017-07-13,0.25531388888888884
2017-07-14,0.15945902777777776
2017-07-15,0.3498493055555556
2017-07-16,0.36059583333333334
2017-07-17,0.29750833333333354
2017-07-18,0.26753263888888895
2017-07-19,0.37189305555555563
2017-07-20,0.19686319444444422
2017-07-21,0.23726041666666664
2017-07-22,0.2650881944444444
2017-07-23,0.2543791666666667
2017-07-24,0.33463611111111147
2017-07-25,0.3889062500000004
2017-07-26,0.37685416666666693
2017-07-27,0.2595180555555557
2017-07-28,0.3340909722222223
2017-07-29,0.3876437500000003
2017-07-30,0.39443194444444485
2017-07-31,0.4624402777777779
2017-08-01,0.33936111111111117
2017-08-02,0.25472916666666684
2017-08-03,0.16012916666666663
2017-08-04,0.5075986111111113
2017-08-05,0.526986111111111
2017-08-06,0.4062000000000002
2017-08-07,0.3421222222222222
2017-08-08,0.30098541666666656
2017-08-09,0.14216944444444418
2017-08-10,0.44633402777777786
2017-08-11,0.49963124999999997
2017-08-12,0.35913750000000044
2017-08-13,0.36001597222222276
2017-08-14,0.4392013888888889
2017-08-15,0.4866145833333332
2017-08-16,0.4142611111111112
2017-08-17,0.3804395833333333
2017-08-18,0.34515416666666665
2017-08-19,0.409355555555556
2017-08-20,0.5316958333333337
2017-08-21,0.5536604166666667
2017-08-22,0.5019527777777779
2017-08-23,0.6593916666666666
2017-08-24,0.49717291666666674
2017-08-25,0.7053513888888889
2017-08-26,0.6514395833333334
2017-08-27,0.3783604166666668
2017-08-28,0.381570138888889
2017-08-29,0.7985777777777776
2017-08-30,0.6596625000000002
2017-08-31,0.45785694444444464
2017-09-01,0.7423284722222223
2017-09-02,0.4344166666666667
2017-09-03,0.5914006944444445
2017-09-04,0.6334618055555556
2017-09-05,0.6502076388888893
2017-09-06,0.1596527777777776
2017-09-07,0.70800625
2017-09-08,0.7920277777777777
2017-09-09,0.6427097222222222
2017-09-10,0.48406805555555565
2017-09-11,0.5708180555555555
2017-09-12,0.777329861111111
2017-09-13,0.7916826388888892
2017-09-14,0.6535062500000001
2017-09-15,1.1031298611111109
2017-09-16,0.8888125000000002
2017-09-17,0.8832284722222221
2017-09-18,0.6590375
2017-09-19,0.9897750000000001
2017-09-20,0.8203145833333335
2017-09-21,0.8725458333333335
2017-09-22,0.7305506944444442
2017-09-23,1.0535437499999984
2017-09-24,0.39250000000000007
2017-09-25,0.9230555555555555
2017-09-26,0.6410041666666669
2017-09-27,0.7442354166666666
2017-09-28,1.0063812499999998
2017-09-29,0.7336791666666665
2017-09-30,0.8822368055555556
2017-10-01,0.7114576388888892
2017-10-02,1.0082111111111107
2017-10-03,0.9972368055555556
2017-10-04,1.1178125
2017-10-05,0.9176458333333315
2017-10-06,1.195684722222222
2017-10-07,0.8814027777777778
2017-10-08,1.3641222222222222
2017-10-09,1.2605152777777773
2017-10-10,1.2243416666666667
2017-10-11,1.276340277777778
2017-10-12,1.5300451388888892
2017-10-13,1.1126659722222225
2017-10-14,0.6374708333333337
2017-10-15,1.324615277777777
2017-10-16,1.158843055555555
2017-10-17,1.4762611111111112
2017-10-18,1.1032631944444449
2017-10-19,1.679461111111111
2017-10-20,0.9398868055555555
2017-10-21,0.8954166666666669
2017-10-22,0.8022680555555556
2017-10-23,0.6846166666666665
2017-10-24,1.5869166666666663
2017-10-25,1.0886062500000002
2017-10-26,1.3774076388888885
2017-10-27,1.033781944444443
2017-10-28,1.4084673611111116
2017-10-29,1.822899999999999
2017-10-30,1.6387715277777783
2017-10-31,1.0815506944444446
2017-11-01,1.8327319444444454
2017-11-02,1.8829000000000002
2017-11-03,1.0173479166666661
2017-11-04,1.2547972222222226
2017-11-05,1.551058333333333
2017-11-06,1.7321770833333334
2017-11-07,2.074318055555556
2017-11-08,1.2368777777777755
2017-11-09,1.5659249999999996
2017-11-10,0.9114944444444446
2017-11-11,1.2230152777777779
2017-11-12,1.8554152777777766
2017-11-13,2.277031249999999
2017-11-14,1.4502965277777775
2017-11-15,1.4566090277777777
2017-11-16,1.03644375
2017-11-17,2.092315972222222
2017-11-18,0.6529402777777773
2017-11-19,1.9269881944444454
2017-11-20,2.4365472222222233
2017-11-21,2.4234604166666673
2017-11-22,2.4196784722222215
2017-11-23,2.6392048611111116
2017-11-24,2.191599999999997
2017-11-25,1.7798124999999994
2017-11-26,1.361545138888889
2017-11-27,2.119399305555556
2017-11-28,2.2290951388888898
2017-11-29,2.7886430555555557
2017-11-30,2.769458333333333
2017-12-01,2.0252222222222214
2017-12-02,2.3455138888888887
2017-12-03,2.815624305555556
2017-12-04,2.944786805555556
2017-12-05,3.025233333333334
2017-12-06,3.1053305555555557
2017-12-07,3.024966666666666
2017-12-08,2.7488520833333325
2017-12-09,3.0234993055555557
2017-12-10,2.574015277777779
2017-12-11,1.7101736111111108
2017-12-12,2.112614583333334
2017-12-13,2.5586145833333336
2017-12-14,2.7652055555555553
2017-12-15,2.8312187499999997
2017-12-16,1.8384708333333326
2017-12-17,2.8854368055555555
2017-12-18,1.4875076388888884
2017-12-19,2.5951979166666654
2017-12-20,2.373812499999999
2017-12-21,3.029059722222221
2017-12-22,1.7099055555555553
2017-12-23,1.6729763888888884
2017-12-24,2.4149763888888884
2017-12-25,2.672841666666666
2017-12-26,1.4610291666666666
2017-12-27,2.2881826388888893
2017-12-28,2.6821590277777765
2017-12-29,2.6891680555555553
2017-12-30,2.020593055555557
2017-12-31,1.924490972222222
2018-01-01,1.4060749999999993
2018-01-02,2.621605555555556
2018-01-03,2.8291611111111106
2018-01-04,0.6636472222222217
2018-01-05,0.5087472222222224
2018-01-06,2.410381249999999
2018-01-07,2.282902083333334
2018-01-08,2.805217361111111
2018-01-09,2.9003763888888887
2018-01-10,3.0161
2018-01-11,2.544644444444445
2018-01-12,2.8651965277777776
2018-01-13,2.3809395833333338
2018-01-14,2.1821944444444448
2018-01-15,2.338814583333332
2018-01-16,2.094372222222223
2018-01-17,1.9799590277777785
2018-01-18,0.41193055555555574
2018-01-19,2.71273125
2018-01-20,2.8701493055555556
2018-01-21,1.7622541666666667
2018-01-22,1.0938847222222217
2018-01-23,2.4898659722222223
2018-01-24,2.8129055555555573
2018-01-25,2.076817361111112
2018-01-26,2.342943055555555
2018-01-27,2.8382159722222235
2018-01-28,2.944314583333333
2018-01-29,2.8328750000000005
2018-01-30,2.512965277777777
2018-01-31,2.1246583333333335
2018-02-01,0.4562097222222224
2018-02-02,2.35558125
2018-02-03,1.4091458333333338
2018-02-04,1.2337597222222223
2018-02-05,2.237285416666667
2018-02-06,2.547448611111111
2018-02-07,2.1523284722222225
2018-02-08,0.9178131944444446
2018-02-09,0.5848437500000001
2018-02-10,0.7154798611111114
2018-02-11,0.6107055555555557
2018-02-12,1.860398611111111
2018-02-13,1.041395138888889
2018-02-14,2.369468750000001
2018-02-15,2.643597916666666
2018-02-16,2.717525694444444
2018-02-17,2.113695833333333
2018-02-18,2.0832541666666673
2018-02-19,2.324314583333334
2018-02-20,1.5721277777777782
2018-02-21,2.4104375000000013
2018-02-22,2.0748562500000007
2018-02-23,1.9151583333333337
2018-02-24,2.3172097222222217
2018-02-25,2.3784784722222216
2018-02-26,2.3415736111111105
2018-02-27,2.103250694444445
2018-02-28,1.157399305555556
2018-03-01,1.4146770833333335
2018-03-02,1.2096069444444444
2018-03-03,1.8678236111111108
2018-03-04,1.2354347222222224
2018-03-05,2.1849749999999997
2018-03-06,2.097409027777778
2018-03-07,1.4885854166666657
2018-03-08,1.132838888888889
2018-03-09,1.8074263888888886
2018-03-10,1.8256111111111106
2018-03-11,1.1885472222222222
2018-03-12,0.16874722222222224
2018-03-13,1.6314472222222225
2018-03-14,1.7353937499999998
2018-03-15,1.3048152777777777
2018-03-16,1.3888770833333335
2018-03-17,0.8044527777777781
2018-03-18,1.4945368055555552
2018-03-19,1.0254027777777777
2018-03-20,1.3722756944444436
2018-03-21,1.5441236111111105
2018-03-22,1.6394083333333334
2018-03-23,1.2984895833333332
2018-03-24,1.2264999999999988
2018-03-25,1.3330750000000002
2018-03-26,1.4410881944444445
2018-03-27,1.4211062499999998
2018-03-28,1.190501388888889
2018-03-29,1.3341590277777775
2018-03-30,1.2335395833333331
2018-03-31,1.2881381944444439
2018-04-01,1.3637090277777777
2018-04-02,1.268918055555555
2018-04-03,1.2000861111111112
2018-04-04,1.1798250000000001
2018-04-05,1.1629124999999996
2018-04-06,1.0095215277777776
2018-04-07,0.9814062500000001
2018-04-08,1.0601187499999998
2018-04-09,0.9842395833333322
2018-04-10,0.5859104166666663
2018-04-11,0.7390409722222224
2018-04-12,0.7429569444444445
2018-04-13,0.8510652777777776
2018-04-14,0.23131388888888893
2018-04-15,0.9180792857142853
2018-04-16,0.6428555555555557
2018-04-17,0.8042520833333334
2018-04-18,0.8248506944444444
2018-04-19,0.7105055555555558
2018-04-20,0.735736111111111
2018-04-21,0.8707763888888888
2018-04-22,0.7820645833333334
2018-04-23,0.5027958333333333
2018-04-24,0.55483125
2018-04-25,0.6634901408450705
2018-04-26,0.7755013888888891
2018-04-27,0.48614722222222234
2018-04-28,0.17285324675324676
2018-04-29,1.00351975308642
2018-04-30,0.3674878571428573
2018-05-01,0.8774126315789474
2018-05-02,0.6068055555555555
2018-05-03,0.7105319444444445
2018-05-04,0.6488118055555555
2018-05-05,0.4649444444444446
2018-05-06,0.38404375000000013
2018-05-07,0.597001388888889
2018-05-08,0.6045618055555556
2018-05-09,0.5554659722222222
2018-05-10,0.43498402777777767
2018-05-11,0.29496319444444435
2018-05-12,0.14308194444444441
2018-05-13,0.41985555555555554
2018-05-14,0.5739888059701492
2018-05-15,0.41397152777777774
2018-05-16,0.4681715277777776
2018-05-17,0.4840284722222223
2018-05-18,0.4750902777777777
2018-05-19,0.44719722222222225
2018-05-20,0.41059236111111125
2018-05-21,0.39913194444444455
2018-05-22,0.3905520833333333
2018-05-23,0.20754722222222222
2018-05-24,0.41637291666666665
2018-05-25,0.24941180555555562
2018-05-26,0.3340090277777777
2018-05-27,0.3253090277777779
2018-05-28,0.26752847222222226
2018-05-29,0.37431458333333323
2018-05-30,0.35790277777777774
2018-05-31,0.3729569444444444
2018-06-01,0.32559513888888886
2018-06-02,0.14497361111111115
2018-06-03,0.21302500000000008
2018-06-04,0.18138400000000002
2018-06-05,0.528970238095238
2018-06-06,0.2531375
2018-06-07,0.27647916666666655
2018-06-08,0.32801805555555547
2018-06-09,0.3294034722222222
2018-06-10,0.1560229166666667
2018-06-11,0.0958090277777778
2018-06-12,0.31659000000000004
2018-06-13,0.49169673913043477
2018-06-14,0.3056909722222223
2018-06-15,0.28912430555555557
2018-06-16,0.2842395833333333
2018-06-17,0.31292500000000006
2018-06-18,0.23228194444444433
2018-06-19,0.23058055555555546
2018-06-20,0.02208819444444445
2018-06-21,0.0726763888888889
2018-06-22,0.31095579710144994
2018-06-23,0.26285972222222265
2018-06-24,0.2765222222222221
2018-06-25,0.22375555555555554
2018-06-26,0.15819236111111082
2018-06-27,0.3311131944444445
2018-06-28,0.2720597222222222
2018-06-29,0.32652430555555606
2018-06-30,0.3075006944444445
2018-07-01,0.1412993055555553
2018-07-02,0.25714236111111105
2018-07-03,0.2677194444444444
2018-07-04,0.305284722222222
2018-07-05,0.19969097222222226
2018-07-06,0.36369999999999997
2018-07-07,0.3020048611111112
2018-07-08,0.18423888888888895
2018-07-09,0.24060277777777822
2018-07-10,0.2657548611111111
2018-07-11,0.2855749999999999
2018-07-12,0.3406041666666668
2018-07-13,0.30272569444444475
2018-07-14,0.2822666666666666
2018-07-15,0.2928645833333332
2018-07-16,0.3551430555555559
2018-07-17,0.34139444444444483
2018-07-18,0.2797430555555556
2018-07-19,0.31551388888888904
2018-07-20,0.2848756944444444
2018-07-21,0.3404430555555561
2018-07-22,0.19780902777777773
2018-07-23,0.31559583333333346
2018-07-24,0.3060958333333335
2018-07-25,0.3808312500000001
2018-07-26,0.3188534722222224
2018-07-27,0.21762916666666654
2018-07-28,0.336916666666667
2018-07-29,0.34633055555555575
2018-07-30,0.4302958333333337
2018-07-31,0.3039791666666668
2018-08-01,0.3793701388888891
2018-08-02,0.3908305555555558
2018-08-03,0.25908888888888904
2018-08-04,0.47057083333333327
2018-08-05,0.40012708333333324
2018-08-06,0.4971631944444445
2018-08-07,0.5870861111111115
2018-08-08,0.171909722222222
2018-08-09,0.5221902777777778
2018-08-10,0.5171555555555556
2018-08-11,0.5832770833333336
2018-08-12,0.6363354166666669
2018-08-13,0.566136805555556
2018-08-14,0.4287680555555554
2018-08-15,0.47597013888888895
2018-08-16,0.41497569444444493
2018-08-17,0.39847708333333326
2018-08-18,0.5017743055555558
2018-08-19,0.46917569444444435
2018-08-20,0.34558472222222214
2018-08-21,0.3862756944444449
2018-08-22,0.32909652777777776
2018-08-23,0.5237722222222223
2018-08-24,0.4930006944444443
2018-08-25,0.5275597222222221
2018-08-26,0.3925215277777778
2018-08-27,0.7049256944444442
2018-08-28,0.5650895833333334
2018-08-29,0.5856402777777778
2018-08-30,0.5605229166666673
2018-08-31,0.49977430555555596
2018-09-01,0.7175604166666667
2018-09-02,0.5323284722222222
2018-09-03,0.49767708333333377
2018-09-04,0.6141784722222224
2018-09-05,0.6091569444444443
2018-09-06,0.36665833333333325
2018-09-07,0.6721861111111109
2018-09-08,0.8734354166666671
2018-09-09,0.6956243055555557
2018-09-10,0.5420729166666665
2018-09-11,0.4502944444444446
2018-09-12,0.9483805555555542
2018-09-13,0.7638736111111111
2018-09-14,0.6992305555555558
2018-09-15,0.8115819444444443
2018-09-16,0.8991520833333304
2018-09-17,0.6338826388888888
2018-09-18,0.16832152777777779
2018-09-19,0.3926847222222228
2018-09-20,0.9077215277777763
2018-09-21,0.6897576388888889
2018-09-22,0.6936756944444449
2018-09-23,1.0101187499999984
2018-09-24,0.7713027777777783
2018-09-25,0.846188194444445
2018-09-26,0.8968083333333333
2018-09-27,0.8599569444444446
2018-09-28,0.7869770833333333
2018-09-29,0.884238888888889
2018-09-30,1.117268749999998
2018-10-01,0.6557437499999998
2018-10-02,0.5912916666666668
2018-10-03,1.3070027777777777
2018-10-04,0.6254028169014084
2018-10-05,1.2354777777777786
2018-10-06,1.2009354166666673
2018-10-07,1.0319291666666663
2018-10-08,1.198991666666667
2018-10-09,0.9643458333333333
2018-10-10,0.9330770833333334
2018-10-11,0.5073694444444443
2018-10-12,0.9737069444444444
2018-10-13,1.0865326388888894
2018-10-14,1.4020604166666668
2018-10-15,1.4625631944444444
2018-10-16,1.2041687499999996
2018-10-17,1.233204861111111
2018-10-18,1.052085416666667
2018-10-19,1.7056465277777777
2018-10-20,1.7520562500000003
2018-10-21,1.2219069444444446
2018-10-22,1.1896812500000002
2018-10-23,1.6645826388888885
2018-10-24,1.7221527777777779
2018-10-25,1.2202118055555553
2018-10-26,1.6135826388888885
2018-10-27,1.581815972222222
2018-10-28,0.8225611111111113
2018-10-29,1.1318986111111111
2018-10-30,0.8209499999999998
2018-10-31,1.5627861111111112
2018-11-01,1.410011805555556
2018-11-02,1.8181673611111107
2018-11-03,0.9591749999999971
2018-11-04,1.5306708333333332
2018-11-05,1.4488027777777777
2018-11-06,1.3007347222222199
2018-11-07,1.7970701388888881
2018-11-08,1.1412923611111105
2018-11-09,1.5820104166666664
2018-11-10,2.1591826388888893
2018-11-11,1.891030555555555
2018-11-12,1.2871756944444444
2018-11-13,2.2701020833333327
2018-11-14,1.6509847222222214
2018-11-15,2.0634958333333353
2018-11-16,2.2376263888888897
2018-11-17,2.1892173611111114
2018-11-18,1.6523055555555552
2018-11-19,1.5302923611111112
2018-11-20,1.4130993055555559
2018-11-21,1.1416409722222216
2018-11-22,1.5722875
2018-11-23,2.4237381944444447
2018-11-24,0.44287986111111105
2018-11-25,1.3829229166666666
2018-11-26,1.7892534722222233
2018-11-27,1.4379486111111115
2018-11-28,1.9950576388888888
2018-11-29,2.4420243055555555
2018-11-30,1.450097916666667
2018-12-01,0.9275097222222219
2018-12-02,2.221822916666666
2018-12-03,1.0214354166666668
2018-12-04,1.8786597222222214
2018-12-05,2.176521527777776
2018-12-06,2.074585416666667
2018-12-07,2.4495611111111106
2018-12-08,2.788165972222221
2018-12-09,2.9486680555555562
2018-12-10,2.6241812500000004
2018-12-11,2.8104236111111116
2018-12-12,2.4978333333333325
2018-12-13,2.534015972222223
2018-12-14,1.8076986111111089
2018-12-15,2.639154166666667
2018-12-16,2.896351388888889
2018-12-17,2.903549305555556
2018-12-18,2.373653472222222
2018-12-19,2.499024999999997
2018-12-20,2.420327083333335
2018-12-21,2.2035180555555556
2018-12-22,1.8617229166666662
2018-12-23,0.7206805555555553
2018-12-24,0.3599270833333333
2018-12-25,1.7847798611111108
2018-12-26,2.7268006944444454
2018-12-27,2.9543243055555566
2018-12-28,2.8787097222222227
2018-12-29,2.5262840277777783
2018-12-30,2.6396548611111115
2018-12-31,1.6698152777777777
2019-01-01,1.399323611111111
2019-01-02,2.7539166666666666
2019-01-03,2.1893458333333315
2019-01-04,2.8150833333333334
2019-01-05,3.000140277777779
2019-01-06,3.1174791666666657
2019-01-07,3.066233333333333
2019-01-08,2.99907361111111
2019-01-09,2.8412222222222225
2019-01-10,2.9901090277777786
2019-01-11,2.4972270833333328
2019-01-12,2.9566548611111125
2019-01-13,2.5838201388888886
2019-01-14,1.6479652777777778
2019-01-15,1.793675694444445
2019-01-16,2.737752083333332
2019-01-17,2.777823611111112
2019-01-18,1.9060277777777772
2019-01-19,2.7674576388888896
2019-01-20,2.3760298611111117
2019-01-21,2.784891666666665
2019-01-22,2.5002875000000007
2019-01-23,2.7580625
2019-01-24,1.495195833333334
2019-01-25,2.7905743055555554
2019-01-26,2.616215972222223
2019-01-27,2.384838194444445
2019-01-28,2.3171979166666676
2019-01-29,2.6841187500000014
2019-01-30,2.328430555555555
2019-01-31,2.4912840277777786
2019-02-01,2.744776388888889
2019-02-02,1.441855555555556
2019-02-03,2.3682354166666655
2019-02-04,2.6367201388888883
2019-02-05,2.787959027777776
2019-02-06,2.564494444444443
2019-02-07,0.9390104166666661
2019-02-08,2.366296527777778
2019-02-09,1.23331111111111
2019-02-10,2.509896527777778
2019-02-11,2.3354909722222224
2019-02-12,2.1615166666666665
2019-02-13,2.5907083333333336
2019-02-14,2.660445138888888
2019-02-15,2.605534722222222
2019-02-16,2.5340229166666677
2019-02-17,2.4416416666666665
2019-02-18,1.823274305555555
2019-02-19,2.4303381944444435
2019-02-20,1.3463256944444446
2019-02-21,1.5437868055555557
2019-02-22,0.8172965277777775
2019-02-23,1.3177930555555557
2019-02-24,1.8524715277777781
2019-02-25,1.9538229166666667
2019-02-26,2.1238979166666656
2019-02-27,1.9473097222222222
2019-02-28,2.263491666666667
2019-03-01,1.6105381944444441
2019-03-02,2.247714583333334
2019-03-03,2.137883333333333
2019-03-04,1.7430354166666666
2019-03-05,1.9056506944444453
2019-03-06,1.9888749999999997
2019-03-07,1.8055243055555554
2019-03-08,0.5070506944444445
2019-03-09,1.1625527777777778
2019-03-10,1.511539583333333
2019-03-11,1.9780284722222226
2019-03-12,1.7406569444444444
2019-03-13,1.825930555555555
2019-03-14,1.8185430555555544
2019-03-15,1.7777249999999998
2019-03-16,1.402903472222222
2019-03-17,1.163459722222222
2019-03-18,1.324892361111111
2019-03-19,0.5090083333333334
2019-03-20,1.2815173611111108
2019-03-21,1.3858979166666667
2019-03-22,1.5016222222222224
2019-03-23,1.3732562499999994
2019-03-24,1.4412722222222223
2019-03-25,1.456250694444444
2019-03-26,1.454826388888888
2019-03-27,0.958745833333333
2019-03-28,0.8521569444444442
2019-03-29,0.9128347222222223
2019-03-30,1.0087465277777776
2019-03-31,0.9792819444444445
2019-04-01,0.34268333333333345
2019-04-02,1.1613451388888894
2019-04-03,0.40512499999999985
2019-04-04,1.2143027777777773
2019-04-05,1.1177881944444445
2019-04-06,0.3252256944444446
2019-04-07,0.9627138888888882
2019-04-08,0.8748125000000001
2019-04-09,0.9958548611111117
2019-04-10,1.09233125
2019-04-11,0.5517006944444444
2019-04-12,0.9604673611111113
2019-04-13,0.9687909722222225
2019-04-14,0.8030138888888889
2019-04-15,0.9158187500000002
2019-04-16,0.7382055555555558
2019-04-17,0.9132659722222224
2019-04-18,0.8528708333333335
2019-04-19,0.6132069444444443
2019-04-20,0.7976090277777778
2019-04-21,0.7053777777777778
2019-04-22,0.7998680555555556
2019-04-23,0.5727000000000001
2019-04-24,0.7855263888888891
2019-04-25,0.6597333333333332
2019-04-26,0.49649166666666694
2019-04-27,0.808654861111111
2019-04-28,0.44357777777777774
2019-04-29,0.512375
2019-04-30,0.6656263888888889
2019-05-01,0.6531194444444445
2019-05-02,0.6300256944444445
2019-05-03,0.68419375
2019-05-04,0.6329652777777778
2019-05-05,0.6500631944444444
2019-05-06,0.4828243055555556
2019-05-07,0.5113902777777777
2019-05-08,0.42448046874999995
2019-05-09,0.678938888888889
2019-05-10,0.5879784722222224
2019-05-11,0.6470118055555556
2019-05-12,0.23402500000000007
2019-05-13,0.5491680555555557
2019-05-14,0.3628993055555555
2019-05-15,0.4467256944444444
2019-05-16,0.44830486111111095
2019-05-17,0.3852472222222223
2019-05-18,0.3956715277777778
2019-05-19,0.40195138888888887
2019-05-20,0.2938979166666666
2019-05-21,0.27716944444444447
2019-05-22,0.3037763888888889
2019-05-23,0.42460588235294106
2019-05-24,0.3371604166666666
2019-05-25,0.4168451388888888
2019-05-26,0.38605694444444455
2019-05-27,0.27085833333333337
2019-05-28,0.2627493055555555
2019-05-29,0.38884861111111113
2019-05-30,0.37815625000000014
2019-05-31,0.18462013888888887
2019-06-01,0.2148854166666666
2019-06-02,0.3213034722222223
2019-06-03,0.37798472222222224
2019-06-04,0.31310694444444453
2019-06-05,0.18561597222222218
2019-06-06,0.3031368055555556
